进化	jìnhuà	evolution	Stromtium-isaac
语源	yǔyuán	Etymology	Stromtium-isaac
米索不达米亚	mǐsuǒ bù dámǐyà	Mesopotamia	Stromtium-isaac
楔形文字	xiēxíngwénzì	cuneiform	Stromtium-isaac
贴纸	tiēzhǐ	sticker	Stromtium-isaac
拍照	pāizhào	Photograph	Stromtium-isaac
泥板	níbǎn	clay tablet	Stromtium-isaac
破解	pòjiě	decipher	Stromtium-isaac
我从来都不喝酒。	wǒ cónglái dū bù hējiǔ 。	I never drink.	Stromtium-isaac
我从来都没学过中文。	wǒ cónglái dū méixuéguò zhōngwén 。	I have never studied Chinese.	Stromtium-isaac
我一直都学到很复杂的词。	wǒ yīzhí dū xuédào hěn fùzá de cí 。	I learn very complex words all the time.	Stromtium-isaac
腓尼基人	féiníjīrén	Phoenicians	Stromtium-isaac
撩	liāo	to hit on someone	Stromtium-isaac
猥琐	wěisuǒ	creepy	Stromtium-isaac
密集训练	mìjí xùnliàn	intensive training	Stromtium-isaac
调情	tiáoqíng	flirt	Stromtium-isaac
好奇	hàoqí	curious	Stromtium-isaac
随机的话题	suíjī de huàtí	random topics	Stromtium-isaac
巧合	qiǎohé	coincide	Stromtium-isaac
糊	hú	paste/ porridge (european)	Stromtium-isaac
粥	zhōu	porridge/ congee	Stromtium-isaac
很长时间	hěn chángshíjiān	a long time	Stromtium-isaac
变化	biànhuà	change (noun)	Stromtium-isaac
A改变B	a gǎibiàn b	A changes B	Stromtium-isaac
丽莎改变了我	lìshā gǎibiàn le wǒ	Lisa changed me	Stromtium-isaac
A变了	a biàn le	A has changed	Stromtium-isaac
A变（得）+adj.	a biàn （ de ） + adj .	A becomes (gets) + adj.	Stromtium-isaac
A变成+noun	a biànchéng + noun	A becomes +noun	Stromtium-isaac
成为	chéngwéi	become (an identity)	Stromtium-isaac
换工作/ 手机/ 衣服	huàn gōngzuò /   shǒujī /   yīfú	Change job/mobile phone/clothes	Stromtium-isaac
欧楂变软	ōuzhā biànruǎn	medlars becomes soft	Stromtium-isaac
拍照片	pāizhàopiàn	take photos	Stromtium-isaac
用一张券兑换礼物	yòng yīzhāng quàn duìhuàn lǐwù	Redeem a coupon for a gift	Stromtium-isaac
用信用卡积分兑换一个行李箱	yòng xìnyòngkǎ jīfēn duìhuàn yīgè xínglixiāng	Redeem credit card points for a suitcase	Stromtium-isaac
用人民币兑换美元	yòng rénmínbì duìhuàn měiyuán	Exchange RMB for US dollars	Stromtium-isaac
上一节课	shàng yījiékè	have a lesson	Stromtium-isaac
加强语气	jiāqiáng yǔqì	Strengthen the tone	Stromtium-isaac
他告诉我要认真工作，他自己却每天打游戏。	tā gàosu wǒyào rènzhēn gōngzuò ， tā zìjǐ què měitiān dǎyóuxì 。	He told me to work hard, but he played games every day.	Stromtium-isaac
不过	bùguò	but (polite)	Stromtium-isaac
对不起，我帮不了你，不过你可以问问别的同事。	duìbuqǐ ， wǒ bāngbùliǎo nǐ ， bùguò nǐ kěyǐ wènwèn biéde tóngshì 。	Sorry, I can't help you, but you can ask other colleagues.	Stromtium-isaac
我迟到了，可是今天路上车太多了	wǒ chídào le ， kěshì jīntiān lùshàngchē tàiduō le	I'm late, but there are too many cars on the road today	Stromtium-isaac
然而	ránér	However	Stromtium-isaac
古代的中国，男人耕地，而女人在家织衣服	gǔdài de zhōngguó ， nánrén gēngdì ， ér nǚrén zàijiā zhī yīfú	In ancient China, men farmed the fields while women weaved clothes at home.	Stromtium-isaac
学语言不能只听歌，而要多说多练	xué yǔyán bùnéng zhǐ tīnggē ， ér yào duō shuō duōliàn	When learning a language, you can’t just listen to songs, instead, you need to speak and practice more.	Stromtium-isaac
你要找到自己的生活方向，而不要早早结婚	nǐ yào zhǎodào zìjǐ de shēnghuó fāngxiàng ， ér bùyào zǎozǎo jiéhūn	You need to find your own direction in life instead of getting married early	Stromtium-isaac
传统妻子	chuántǒng qīzi	traditional wife	Stromtium-isaac
角色	juésè	Role	Stromtium-isaac
鼓励	gǔlì	encourage	Stromtium-isaac
符合...水平	fúhé ... shuǐpíng	Meet the level of	Stromtium-isaac
符合标准	fúhébiāozhǔn	Meet standards	Stromtium-isaac
这些食品不太符合中国食品安全的标准	zhèxiē shípǐn bùtài fúhézhōngguó shípǐnānquán de biāozhǔn	These foods do not meet China’s food safety standards	Stromtium-isaac
拉肚子	lādùzi	have diarrhoea	Stromtium-isaac
符合逻辑	fúhé luóji	logical	Stromtium-isaac
符合要求	fúhéyàoqiú	Meet the requirements (as a result)	Stromtium-isaac
鼻炎	bíyán	rhinitis	Stromtium-isaac
鼻窦炎	bídòuyán	sinusitis	Stromtium-isaac
按照要求	ànzhào yāoqiú	as required	Stromtium-isaac
按照计划	ànzhào jìhuà	according to plan	Stromtium-isaac
上线	shàngxiàn	to launch online	Stromtium-isaac
根据（消息来源）	gēnjù （ xiāoxiláiyuán ）	According to (source of news)	Stromtium-isaac
证据	zhèngjù	evidence	Stromtium-isaac
证明	zhèngmíng	prove	Stromtium-isaac
树根	shùgēn	root (plants)	Stromtium-isaac
天气预报	tiānqìyùbào	weather forecast	Stromtium-isaac
朝鲜🇰🇵	cháoxiǎn 🇰 🇵	North Korea	Stromtium-isaac
一队士兵	yīduì shìbīng	a group of soldiers	Stromtium-isaac
上线一个模型之前，我非常忙，甚至没有时间吃饭。	shàngxiàn yīgè móxíng zhīqián ， wǒ fēicháng máng ， shènzhì méiyǒu shíjiān chīfàn 。	Before I launched a model, I was so busy that I didn’t even have time to eat.	Stromtium-isaac
公司最近很忙，我是一个懒人，但是现在连我都开始努力工作了。	gōngsī zuìjìn hěn máng ， wǒ shì yīgè lǎnrén ， dànshì xiànzài lián wǒ dū kāishǐ nǔlì gōngzuò le 。	The company is very busy recently and I am a lazy person, but now even I have started to work hard.	Stromtium-isaac
间谍	jiàndié	spy	Stromtium-isaac
西兰花	xīlánhuā	broccoli	Stromptium-Eva
白菜	báicài	cabbage	Stromptium-Eva
菜花	càihuā	cauliflower	Stromptium-Eva
韭菜	jiǔcài	leek	Stromptium-Eva
躺平	tǎngpíng	give up	Stromptium-Eva
躺	tǎng	lie flat/lie down	Stromptium-Eva
口音	kǒuyin	accent	Stromptium-Eva
语法	yǔfǎ	grammar	Stromptium-Eva
唯一一个	wéiyī yīgè	the only one (wei2yi1yi2ge4)	Stromptium-Eva
社会	shèhuì	society	Stromptium-Eva
不夜城	bùyèchéng	nightless/sleepless city	Stromptium-Eva
胡同	hútòng	Beijing's historic alleys	Stromptium-Eva
纽约	niǔyuē	New York	Stromptium-Eva
搬到	bān dào	to move to	Stromptium-Eva
无聊	wúliáo	boring	Stromptium-Eva
尴尬	gāngà	embarrassing	Stromptium-Eva
压力	yālì	pressure	Stromptium-Eva
心水	xīn shuǐ	salary	Stromptium-Eva
心水很高	xīnshuǐ hěn gāo	well-paid	Stromptium-Eva
优秀	yōuxiù	excellent	Stromptium-Eva
艺术家	yìshùjiā	artist	Stromptium-Eva
艺术	yìshù	art	Stromptium-Eva
音乐家	yīnyuèjiā	musician	Stromptium-Eva
当	dāng	to do for work	Stromptium-Eva
工程师	gōngchéngshī	engineer	Stromptium-Eva
类型	lèixíng	type	Stromptium-Eva
书柜	shūguì	bookshelf	Stromptium-Eva
历史	lìshǐ	history	Stromptium-Eva
建筑	jiànzhù	architecture	Stromptium-Eva
对。。。感兴趣	duì 。 。 。 gǎnxìngqù	have interest in smth	Stromptium-Eva
湾区	wānqū	bay area	Stromptium-Eva
穷人	qióngrén	poor people	Stromptium-Eva
有钱人	yǒuqiánrén	rich people	Stromptium-Eva
长城	chángchéng	Great Wall	Stromptium-Eva
越南	yuènán	Vietnam	Stromptium-Eva
正宗	zhèngzōng	authentic	Stromptium-Eva
生活	shēnghuó	to live	Stromptium-Eva
薄	bó	thin (e.g. a wall)	Stromptium-Eva
露营	lùyíng	to go camping	Stromptium-Eva
地图	dìtú	map	Stromptium-Eva
北边	běibiān	north part	Stromptium-Eva
加州	jiāzhōu	California	Stromptium-Eva
海	hǎi	ocean/sea	Stromptium-Eva
许可证	xǔkězhèng	permit	Stromptium-Eva
拆	chāi	to tear down	Stromptium-Eva
体验	tǐyàn	to experience (more formal)	Stromptium-Eva
公厕	gōngcè	public toilet	Stromptium-Eva
愿意	yuànyì	to be willing to	Stromptium-Eva
暖气	nuǎnqì	heater	Stromptium-Eva
空调	kōngtiáo	air conditioning	Stromptium-Eva
自来水	zìláishuǐ	tap water	Stromptium-Eva
原来	yuánlái	originally	Stromptium-Eva
算是	suànshì	to take as	Stromptium-Eva
而且	érqiě	furthermore	Stromptium-Eva
摆着	bǎizhe	"zhe" refers to the existence of things. "bai" is like???	Stromptium-Eva
对面	duìmiàn	across, facing	Stromptium-Eva
健身	jiànshēn	to work out, to exercise	Stromptium-Eva
健身房	jiànshēnfáng	fitness room/gym	Stromptium-Eva
回头	huítóu	in a moment, later	Stromptium-Eva
校园	xiàoyuán	campus	Stromptium-Eva
博物馆	bówùguǎn	museum	Stromptium-Eva
礼堂	lǐtáng	auditorium	Stromptium-Eva
办公室	bàngōngshì	office	Stromptium-Eva
校内	xiàonèi	on-campus	Stromptium-Eva
校外	xiàowài	off-campus	Stromptium-Eva
咸	xián	salty	Stromptium-Eva
吃素	chīsù	to be vegetarian	Stromptium-Eva
式	shì	to try	Stromptium-Eva
买单	mǎidān	check；to pay the bill；“check please”	Stromptium-Eva
结账	jiézhàng	to pay the bill	Stromptium-Eva
海鲜	hǎixiān	seafood	Stromptium-Eva
房间	fángjiān	room (in a house)	Stromptium-Eva
桌子	zhuōzi	table	Stromptium-Eva
厨房	chúfáng	kitchen	Stromptium-Eva
交流	jiāoliú	converse/communicate/exchange (e.g. ideas)	Stromptium-Eva
文具	wénjù	stationery	Stromptium-Eva
信用卡	xìnyòngkǎ	credit card	Stromptium-Eva
货币	huòbì	currency	Stromptium-Eva
支票	zhīpiào	check	Stromptium-Eva
发票	fāpiào	receipt (formal)	Stromptium-Eva
收据	shōujù	receipt (casual)	Stromptium-Eva
收	shōu	to accept; to receive (money)	Stromptium-Eva
花钱	huāqián	to spend money	Stromptium-Eva
欧盟	ōuméng	E.U.	Stromptium-Eva
欧元	ōuyuán	Euro	Stromptium-Eva
因为	yīnwèi	because	Stromptium-Eva
所以	suǒyǐ	therefore	Stromptium-Eva
他已经付钱了。	tā yǐjīng fùqián le 。	He has already paid.	Stromptium-Eva
计划	jìhuà	plan	Stromptium-Eva
公共汽车	gōnggòngqìchē	bus	Stromptium-Eva
高速公路	gāosùgōnglù	highway	Stromptium-Eva
教育	jiàoyù	education	Stromptium-Eva
家庭教育	jiātíngjiàoyù	parenting	Stromptium-Eva
严格	yángé	strict	Stromptium-Eva
性格	xìnggé	personality	Stromptium-Eva
大部分	dàbùfen	majority	Stromptium-Eva
放弃	fàngqì	to give up	Stromptium-Eva
唐人街	tángrénjiē	Chinatown	Stromptium-Eva
了解	liǎojiě	to understand (generally)	Stromptium-Eva
理解	lǐjiě	to understand (reasons/rationale) deeply	Stromptium-Eva
机会	jīhuì	opportunity	Stromptium-Eva
鼓励	gǔlì	to support	Stromptium-Eva
环境	huánjìng	environment	Stromptium-Eva
稳定	wěndìng	stable	Stromptium-Eva
中性	zhōngxìng	neutral	Stromptium-Eva
很会过日子	hěnhuì guòrìzi	knows how to spend their days	Stromptium-Eva
奖励	jiǎnglì	treat / to treat / reward / encourage	Stromptium-Eva
家家户户	jiājiāhùhù	each and every family	Stromptium-Eva
通电	tōngdiàn	to power up	Stromptium-Eva
挑水	tiāoshuǐ	to carry water (e.g. from a well)	Stromptium-Eva
再那块儿	zài nà kuàir	over there	Stromptium-Eva
家庭	jiātíng	family	Stromptium-Eva
富裕	fùyù	rich	Stromptium-Eva
富人	fùrén	rich/wealthy person	Stromptium-Eva
一切	yíqiè	everything	Stromptium-Eva
错过	cuòguò	to miss out on	Stromptium-Eva
真正	zhēnzhèng	real	Stromptium-Eva
过日子	guòrìzi	to live (daily life)	Stromptium-Eva
低调	dīdiào	low profile	Stromptium-Eva
高调	gāodiào	high profile	Stromptium-Eva
后院	hòuyuàn	backyard	Stromptium-Eva
庭院	tíngyuàn	courtyard	Stromptium-Eva
司机	sījī	driver	Stromptium-Eva
孤独	gūdú	lonely	Stromptium-Eva
家务	jiāwù	housework	Stromptium-Eva
每个人都是一个孤独的岛	měige rén dōu shì yīgè gūdú de dǎo	everyone is lonely (a lonely island)	Stromptium-Eva
原因	yuányīn	reason	Stromptium-Eva
菜市场	càishìchǎng	farmer's market	Stromptium-Eva
农业	nóngyè	agriculture	Stromptium-Eva
西藏	xīzàng	Tibet	Stromptium-Eva
县城	xiànchéng	town	Stromptium-Eva
政策	zhèngcè	policy	Stromptium-Eva
立法	lìfǎ	legislation	Stromptium-Eva
看法	kànfǎ	opinion	Stromptium-Eva
退休	tuìxiū	to retire	Stromptium-Eva
爬山	páshān	to go hiking	Stromptium-Eva
活动	huódòng	activity	Stromptium-Eva
气氛	qìfēn	atmosphere	Stromptium-Eva
友好	yǒuhǎo	friendly	Stromptium-Eva
看情况	kàn qíngkuàng	it depends	Stromptium-Eva
视频	shìpín	video	Stromptium-Eva
生存	shēngcún	to survive	Stromptium-Eva
生活习惯	shēnghuóxíguàn	living habits	Stromptium-Eva
基本上	jīběnshang	basically	Stromptium-Eva
意义	yìyì	meaning, significance	Stromptium-Eva
观光	guānguāng	sightseeing	Stromptium-Eva
经济	jīngjì	economy	Stromptium-Eva
发达	fādá	developed	Stromptium-Eva
自治县	zìzhìxiàn	autonomous region	Stromptium-Eva
当地	dāngdì	local (另外的地方） (lit. that place)	Stromptium-Eva
本地	běndì	local (这个地方） (lit. this place)	Stromptium-Eva
提醒	tíxǐng	to remind	Stromptium-Eva
公务员	gōngwùyuán	civil servant	Stromptium-Eva
政府干部	zhèngfǔ gànbù	government officer	Stromptium-Eva
带头	dàitóu	to take the lead	Stromptium-Eva
营造	yíngzào	to create (an atmosphere)	Stromptium-Eva
方式	fāngshì	way	Stromptium-Eva
唠嗑	làokē	to chat （东北）	Stromptium-Eva
复习	fùxí	to review	Stromptium-Eva
高级	gāojí	fancy	Stromptium-Eva
乡村	xiāngcūn	countryside	Stromptium-Eva
小费	xiǎofèi	tip (to servers)	Stromptium-Eva
百分之	bǎifēnzhī	percent	Stromptium-Eva
发生	fāshēng	to occur/happen	Stromptium-Eva
逛街	guàngjiē	to go shopping	Stromptium-Eva
鲜花	xiānhuā	fresh flowers	Stromptium-Eva
工具	gōngjù	tool	Stromptium-Eva
猫粮	māo liáng	cat food	Stromptium-Eva
喂	wèi	to feed	Stromptium-Eva
到他跟前	dào tā gēnqian	walk up to him	Stromptium-Eva
值得	zhíde	worth	Stromptium-Eva
对他有礼貌	duì tā yǒu lǐmào	to be polite to him	Stromptium-Eva
批判	pīpàn	cynical	Stromptium-Eva
复杂	fùzá	complicated	Stromptium-Eva
付钱	fùqián	to pay	Stromptium-Eva
没有对错	méiyǒu duìcuò	no right or wrong	Stromptium-Eva
装修	zhuāngxiū	to furnish	Stromptium-Eva
说谎	shuōhuǎng	to lie	Stromptium-Eva
希望	xīwàng	to hope	Stromptium-Eva
旅行	lǚxíng	travel	Stromptium-Eva
旅游	lǚyóu	travel	Stromptium-Eva
迟到十分钟	chídào shífēnzhōng	late by 10 minutes	Stromptium-Eva
欢迎	huānyíng	welcome	Stromptium-Eva
东亚	dōngyà	East Asia	Stromptium-Eva
亚洲	yàzhōu	Asia	Stromptium-Eva
欧洲	ōuzhōu	Europe	Stromptium-Eva
非洲	fēizhōu	Africa	Stromptium-Eva
北美洲	běiměizhōu	North America	Stromptium-Eva
南美洲	nánměizhōu	South America	Stromptium-Eva
大洋洲	dàyángzhōu	Oceania	Stromptium-Eva
南极洲	nánjízhōu	Antarctica	Stromptium-Eva
澳大利亚	àodàlìyà	Australia	Stromptium-Eva
澳洲	àozhōu	(also?) Australia	Stromptium-Eva
对。。。失望	duì 。 。 。 shīwàng	to be disappointed in	Stromptium-Eva
对。。。满意	duì 。 。 。 mǎnyì	to be satisfied with	Stromptium-Eva
对。。。感到很开心	duì 。 。 。 gǎndào hěn kāixīn	to feel happy about	Stromptium-Eva
对。。。有帮助/没帮助	duì 。 。 。 yǒu bāngzhù / méi bāngzhù	helpful/not helpful for	Stromptium-Eva
对。。。有影响/有好的影响	duì 。 。 。 yǒu yǐngxiǎng / yǒu hǎo de yǐngxiǎng	have a good effect on (smth)	Stromptium-Eva
政府	zhèngfǔ	government	Stromptium-Eva
解决	jiějué	to solve	Stromptium-Eva
涂防晒霜	tú fángshàishuāng	to apply sunscreen	Stromptium-Eva
动力	dònglì	motivation	Stromptium-Eva
樱桃	yīngtáo	cherry	Stromptium-Eva
柿子	shìzi	persimmon	Stromptium-Eva
鸡蛋碰石头	jīdàn pèng shítou	throw an egg at a rock (attack sb stronger than oneself/to overrate one's abilities)	Stromptium-Eva
幸运	xìngyùn	lucky	Stromptium-Eva
药店	yàodiàn	pharmacy	Stromptium-Eva
词汇	cíhuì	vocabulary	Stromptium-Eva
词汇表	cíhuìbiǎo	glossary	Stromptium-Eva
电视剧	diànshìjù	TV drama/show	Stromptium-Eva
波士顿	bōshìdùn	Boston	Stromptium-Eva
爱尔兰	àiěrlán	Ireland	Stromptium-Eva
寒假	hánjià	winter vacation	Stromptium-Eva
暑假	shǔjià	summer vacation	Stromptium-Eva
春天	chūntiān	spring	Stromptium-Eva
夏天	xiàtiān	summer	Stromptium-Eva
秋天	qiūtiān	autumn	Stromptium-Eva
冬天	dōngtiān	winter	Stromptium-Eva
放假	fàngjià	go to on vacation	Stromptium-Eva
一直往前走	yīzhí wǎngqiánzǒu	keep going straight	Stromptium-Eva
录音	lùyīn	recording	Stromptium-Eva
夸张	kuāzhāng	to exaggerate	Stromptium-Eva
蜻蜓	qīngtíng	dragonfly	Stromptium-Eva
链接	liànjiē	link (as in for a website)	Stromptium-Eva
责备	zébèi	to blame	Stromptium-Eva
虽然	suīrán	although	Stromptium-Eva
你呀	nǐ ya	(colloquial, used to express dissatisfaction with the person being addressed)	Stromptium-Eva
手痒痒	shǒu yǎngyang	(literally hands itch) eager to do smth	Stromptium-Eva
出发	chūfā	to set off/depart	Stromptium-Eva
穿不出去	chuān bù chūqù	(colloquial, used to talk about clothes you wouldn't want to wear outside)	Stromptium-Eva
哪儿穿得(?)出去呀？	nǎr chuān dé ( ? ) chūqù ya ？	where would I wear it?	Stromptium-Eva
会被别人笑话	huì bèi biéren xiàohuà	would be laughed at by others	Stromptium-Eva
习惯用语	xíguànyòngyǔ	idioms (colloquialisms)	Stromptium-Eva
成语	chéngyǔ	idioms (proverbs)	Stromptium-Eva
办法	bànfǎ	solution	Stromptium-Eva
方法	fāngfǎ	method	Stromptium-Eva
作家	zuòjiā	writer	Stromptium-Eva
各种	gèzhǒng	all types of smth	Stromptium-Eva
互相	hùxiāng	each other / mutually	Stromptium-Eva
我们要互相学习，互相帮助。	wǒmen yào hùxiāngxuéxí ， hùxiāngbāngzhù 。	We need to learn from each other and help each other.	Stromptium-Eva
邮差	yóuchāi	mailman	Stromptium-Eva
在当地时间	zài dāngdì shíjiān	(in) local time	Stromptium-Eva
惊讶	jīngyà	surprised	Stromptium-Eva
纪录片	jìlùpiān	documentary	Stromptium-Eva
省	shěng	province	Stromptium-Eva
胃	wèi	stomach	Stromptium-Eva
烤	kǎo	bake/ roast	Stromptium-Eva
中美洲	zhōngměizhōu	Central America	Stromptium-Eva
文化冲突	wénhuàchōngtū	cultural conflict	Stromptium-Eva
抢工作	qiǎng gōngzuò	steal jobs	Stromptium-Eva
文章	wénzhāng	article	Stromptium-Eva
新鲜	xīnxiān	fresh	Stromptium-Eva
赌博	dǔbó	gamble	Stromptium-Eva
赌场	dǔchǎng	casino	Stromptium-Eva
印象	yìnxiàng	impression	Stromptium-Eva
深刻	shēnkè	profound	Stromptium-Eva
让我印象深刻	ràng wǒ yìnxiàng shēnkè	gave me a profound impression	Stromptium-Eva
群体	qúntǐ	group	Stromptium-Eva
特征	tèzhēng	characteristic	Stromptium-Eva
大会	dàhuì	conference	Stromptium-Eva
洛杉矶	luòshānjī	Los Angeles	Stromptium-Eva
好客	hàokè	hospitable	Stromptium-Eva
游客	yóukè	tourists	Stromptium-Eva
人情美	rénqíng měi	beauty of humanity	Stromptium-Eva
冷漠	lěngmò	indifferent	Stromptium-Eva
接待客人	jiēdàikèrén	receive guests	Stromptium-Eva
放烟花	fàng yānhuā	set off fireworks	Stromptium-Eva
最后一秒	zuìhòu yīmiǎo	the last second	Stromptium-Eva
熙熙攘攘	xīxīrǎngrǎng	bustling	Stromptium-Eva
旅游区	lǚyóuqū	travel destination/tourist area	Stromptium-Eva
拥挤	yōngjǐ	crowded	Stromptium-Eva
人民	rénmín	people/citizen	Stromptium-Eva
奇观	qíguān	wonders	Stromptium-Eva
埃及	āijí	Egypt	Stromptium-Eva
文化包容	wénhuà bāoróng	cultural inclusiveness	Stromptium-Eva
表格	biǎogé	spreadsheet	Stromptium-Eva
现代	xiàndài	modern	Stromptium-Eva
老总	lǎozǒng	Boss	Stromptium-Eva
早点	zǎodiǎn	Early	Stromptium-Eva
秘书	mìshū	secretary	Stromptium-Eva
白大褂	báidàguà	doctor's white coat	Stromptium-Eva
吊瓶	diàopíng	IV fluid bottle	Stromptium-Eva
小柴胡	xiǎocháihú	medicine for fever	Stromptium-Eva
火盆	huǒpén	brazier (barbecue?)	Stromptium-Eva
蓬荜生辉	péngbìshēnghuī	honored with your visit	Stromptium-Eva
先干为敬	xiāngān wéi jìng	may I propose a toast	Stromptium-Eva
过节	guòjié	to celebrate festival/holiday	Stromptium-Eva
周围	zhōuwéi	around	Stromptium-Eva
大山深处	dàshānshēnchù	deep in the mountains	Stromptium-Eva
汉族	hànzú	han ethnic group	Stromptium-Eva
少数民族	shǎoshùmínzú	minority (china)	Stromptium-Eva
少数族裔	shǎoshù zúyì	minority (USA)	Stromptium-Eva
华裔	huáyì	oversea chinese	Stromptium-Eva
藏族	zàng zú	Tibetan	Stromptium-Eva
信仰	xìnyǎng	Belief	Stromptium-Eva
宗教	zōngjiào	religion	Stromptium-Eva
佛教	fójiào	Buddhism	Stromptium-Eva
购物	gòuwù	Shopping	Stromptium-Eva
足够	zúgòu	enough	Stromptium-Eva
提高	tígāo	improve	Stromptium-Eva
生活质量	shēnghuó zhìliàng	Quality of Life	Stromptium-Eva
提高汉语水平	tígāo hànyǔ shuǐpíng	Improve the level of Chinese	Stromptium-Eva
提高说话能力	tígāo shuōhuà nénglì	Improving the ability to speak	Stromptium-Eva
改善生活习惯	gǎishànshēnghuó xíguàn	Improve living habits	Stromptium-Eva
改良一个产品	gǎiliáng yīgè chǎnpǐn	Improve a product	Stromptium-Eva
山脚	shānjiǎo	mountain base	Stromptium-Eva
山腰	shānyāo	mountain side	Stromptium-Eva
山顶	shāndǐng	mountain peak	Stromptium-Eva
军事基地	jūnshìjīdì	Military base	Stromptium-Eva
推迟	tuīchí	put off	Stromptium-Eva
推卸责任	tuīxièzérèn	shrug off responsibilities	Stromptium-Eva
情绪化	qíngxùhuà	Emotional	Stromptium-Eva
一个湖	yīgè hú	A lake	Stromptium-Eva
一年四季	yīniánsìjì	all year around	Stromptium-Eva
字体	zìtǐ	Font	Stromptium-Eva
遛狗	liùgǒu	walk the dog	Stromptium-Eva
兽医	shòu yī	veterinary	Stromptium-Eva
风铃	fēnglíng	Wind chime	Stromptium-Eva
闹钟	nàozhōng	Alarm clock	Stromptium-Eva
日程	rìchéng	schedule	Stromptium-Eva
同义词	tóngyìcí	Synonym	Stromptium-Eva
寺庙	sìmiào	temple	Stromptium-Eva
教堂	jiàotáng	church	Stromptium-Eva
清真寺	qīngzhēnsì	mosque	Stromptium-Eva
犹太会堂	yóutài huìtáng	synagogue	Stromptium-Eva
希望的灯塔	xīwàng de dēngtǎ	a beacon of hope	Stromptium-Eva
明显	míngxiǎn	obvious	Stromptium-Eva
交叉	jiāochā	intersect	Stromptium-Eva
主流文化	zhǔliú wénhuà	Mainstream culture	Stromptium-Eva
题目	tímù	topic	Stromptium-Eva
主要	zhǔyào	main	Stromptium-Eva
生活方式	shēnghuó fāngshì	lifestyle	Stromptium-Eva
家乡	jiāxiāng	hometown	Stromptium-Eva
芹菜	qíncài	celery	Stromptium-Eva
进取	jìnqǔ	proactive	Stromptium-Eva
多元	duōyuán	Diverse	Stromptium-Eva
东岸	dōngàn	east coast	Stromptium-Eva
西岸	xīàn	west coast	Stromptium-Eva
农田	nóngtián	farmland	Stromptium-Eva
亚洲人	yàzhōu rén	Asian	Stromptium-Eva
包容	bāoróng	tolerance/ inclusiveness	Stromptium-Eva
蒙古族	měnggǔzú	Mongolian	Stromptium-Eva
印度人	yìndùrén	Indian	Stromptium-Eva
好处	hǎochu	benefit	Stromptium-Eva
好坏	hǎohuài	Good or bad	Stromptium-Eva
坏处	huàichu	harm	Stromptium-Eva
思想开放	sīxiǎngkāifàng	Open-minded	Stromptium-Eva
集体	jítǐ	collectivity	Stromptium-Eva
关心	guānxīn	care	Stromptium-Eva
控制	kòngzhì	control	Stromptium-Eva
悲剧	bēijù	tragedy	Stromptium-Eva
社会问题	shèhuì wèntí	Social Issues	Stromptium-Eva
世界	shìjiè	world	Stromptium-Eva
全球变暖	quánqiú biànnuǎn	global warming	Stromptium-Eva
冲突	chōngtū	conflict	Stromptium-Eva
典型	diǎnxíng	typical	Stromptium-Eva
穆斯林	mùsīlín	Muslim	Stromptium-Eva
种族歧视	zhǒngzúqíshì	racism	Stromptium-Eva
信仰	xìnyǎng	faith	Stromptium-Eva
强	qiáng	strong	Stromptium-Eva
相信	xiāngxìn	believe	Stromptium-Eva
基督徒	jīdūtú	Christian	Stromptium-Eva
基督教	jīdūjiào	Christianity	Stromptium-Eva
枪	qiāng	gun	Stromptium-Eva
村庄	cūnzhuāng	village	Stromptium-Eva
推开门	tuīkāi mén	open the door	Stromptium-Eva
雪山	xuěshān	Snow mountain	Stromptium-Eva
放牛	fàngniú	to herd	Stromptium-Eva
草地	cǎodì	meadow	Stromptium-Eva
赛马	sàimǎ	horse racing	Stromptium-Eva
翻山越岭	fānshānyuèlǐng	cross the mountains	Stromptium-Eva
草原	cǎoyuán	prairie	Stromptium-Eva
冰川	bīngchuān	glacier	Stromptium-Eva
白塔	báitǎ	White tower	Stromptium-Eva
做客	zuòkè	Be a guest	Stromptium-Eva
骑着	qízhe	Ride	Stromptium-Eva
自由	zìyóu	freedom	Stromptium-Eva
文件	wénjiàn	document	Stromptium-Eva
打印	dǎyìn	Print	Stromptium-Eva
打印机	dǎyìnjī	printer	Stromptium-Eva
打印出来	dǎyìn chūlái	print it out	Stromptium-Eva
出现	chūxiàn	Appear	Stromptium-Eva
代表	dàibiǎo	represent	Stromptium-Eva
气候变化	qìhòubiànhuà	climate change	Stromptium-Eva
全球暖化	quánqiú nuǎnhuà	global warming	Stromptium-Eva
天气	tiānqì	weather	Stromptium-Eva
政治	zhèngzhì	politics	Stromptium-Eva
感受	gǎnshòu	to feel	Stromptium-Eva
行为	xíngwéi	Behavior	Stromptium-Eva
森林	sēnlín	forest	Stromptium-Eva
电子产品	diànzichǎnpǐn	electronic product	Stromptium-Eva
美食	měishí	gourmet food	Stromptium-Eva
粤菜	yuècài	cantonese food	Stromptium-Eva
受欢迎	shòuhuānyíng	popular	Stromptium-Eva
爱好	àihào	hobby	Stromptium-Eva
日食	rìshí	solar eclipse	Stromptium-Eva
过马路	guò mǎlù	cross the road	Stromptium-Eva
调头	diàotou	take u turn	Stromptium-Eva
吓我一跳	xià wǒ yī tiào	scare me	Stromptium-Eva
前排	qiánpái	front row	Stromptium-Eva
后排	hòupái	back row	Stromptium-Eva
帖子	tiězi	post (social media)	Stromptium-Eva
