回复	huífù	reply	Stromtium-isaac
回复	huífù	reply	Stromtium-isaac
回见	huíjiàn	See you later (beijing)	young
回家	huíjiā	go home	Stromtium-isaac
回头	huítóu	in a moment, later	Stromptium-Eva
会议	huìyì	a meeting	Stromptium-Eva
葫芦	húlu	gourd	lily
货币	huòbì	currency	Stromptium-Eva
活动	huódòng	activity	Stromptium-Eva
胡同	hútòng	Beijing's historic alleys	Stromptium-Eva
互相	hùxiāng	each other / mutually	Stromptium-Eva
沪语	hùyǔ	Shanghainese	Lao wang
火警	huǒjǐng	fire alarm	Stromptium-Eva
荒郊	huāngjiāo	wilderness	Stromptium-Eva
荒凉	huāngliáng	desolate	Stromptium-Eva
欢迎	huānyíng	welcome	Stromptium-Eva
火盆	huǒpén	brazier (barbecue?)	Stromptium-Eva
花钱	huāqián	to spend money	Stromptium-Eva
花生	huāshēng	peanut	Stromptium-Eva
海鲈	hǎilú	sea bass	Stromtium-isaac
海鲜	hǎixiān	seafood	Stromptium-Eva
虎妈	hǔmā	tiger mother	grace
很烦	hěnfán	annoyed/ annoying	Stromtium-isaac
婚礼	hūnlǐ	wedding	Stromptium-Eva
婚礼	hūnlǐ	wedding	Stromtium-isaac
好处	hǎochu	benefit	Stromptium-Eva
好坏	hǎohuài	Good or bad	Stromptium-Eva
价格	jiàgé	price	Stromptium-Eva
间谍	jiàndié	spy	Stromtium-isaac
降临	jiànglín	arrival / to come (as if fallen from the sky)	Stromptium-Eva
健康	jiànkāng	health	Stromptium-Eva
健身	jiànshēn	to work out, to exercise	Stromptium-Eva
建议	jiànyì	advice/ suggestion	Stromtium-isaac
剑鱼	jiànyú	swordfish	Stromtium-isaac
建筑	jiànzhù	architecture	Stromptium-Eva
教会	jiàohuì	Church	Stromtium-isaac
教练	jiàoliàn	coach	Stromtium-isaac
教授	jiàoshòu	professor	Stromtium-isaac
教堂	jiàotáng	church	Stromptium-Eva
教育	jiàoyù	educate	Stromtium-isaac
教育	jiàoyù	education	Stromptium-Eva
教育	jiàoyù	to educate/ education	Stromtium-isaac
假期	jiàqī	holiday	Stromtium-isaac
价值	jiàzhí	value	Stromtium-isaac
绩点	jìdiǎn	GPA	Stromtium-isaac
戒毒	jièdú	detoxification	Stromptium-Eva
结果	jiéguǒ	result	Stromptium-Eva
借口	jièkǒu	excuse	Stromtium-isaac
睫毛	jiémáo	eyelash	Stromtium-isaac
节目	jiémù	programme	Stromptium-Eva
截图	jiétú	screenshot	Stromptium-Eva
结账	jiézhàng	to pay the bill	Stromptium-Eva
戒指	jièzhi	ring	Grace
籍贯	jíguàn	registered birthplace, one's native place, place of ancestry	Stromptium-Eva
计划	jìhuà	plan	Stromptium-Eva
进步	jìnbù	progress/ make a progress	Stromptium-Eva
近代	jìndài	Modern times	Stromtium-isaac
竞争	jìngzhēng	compete/ competition	Stromtium-isaac
进化	jìnhuà	evolution	Stromtium-isaac
进取	jìnqǔ	proactive	Stromptium-Eva
近似	jìnsì	approximation	Stromtium-isaac
近音	jìnyīn	approximant	Stromtium-isaac
既然	jìrán	now that	Stromtium-isaac
及时	jíshí	timely	Stromtium-isaac
技术	jìshù	technology	Stromptium-Eva
棘手	jíshǒu	thorny/ knotty	Stromptium-Eva
计算	jìsuàn	calculate	Stromtium-isaac
集体	jítǐ	collectivity	Stromptium-Eva
记住	jìzhu	remember	CDrama
韭菜	jiǔcài	leek	Stromptium-Eva
酒店	jiǔdiàn	hotel	Stromptium-Eva
假定	jiǎdìng	assumed, assumption	Stromptium-Eva
解读	jiědú	Interpretation	Stromtium-isaac
阶级	jiējí	social class	Stromtium-isaac
解决	jiějué	solve	Stromtium-isaac
解决	jiějué	to solve	Stromptium-Eva
解开	jiěkāi	Untie	Stromtium-isaac
讲究	jiǎngjiu	delicately arranged/have high standards for/discerning	Stromptium-Eva
将军	jiāngjūn	army general	Stromtium-isaac
将来	jiānglái	future	Stromptium-Eva
奖励	jiǎnglì	treat / to treat / reward / encourage	Stromptium-Eva
讲述	jiǎngshù	to tell/ explain	Stromtium-isaac
兼职	jiānzhí	part time	Stromptium-Eva
骄傲	jiāoào	pride	Stromptium-Eva
搅拌	jiǎobàn	Stir	Stromptium-Eva
交叉	jiāochā	intersect	Stromptium-Eva
角度	jiǎodù	angle	Stromptium-Eva
角度	jiǎodù	angle	grace
交换	jiāohuàn	swap	Stromtium-isaac
交流	jiāoliú	comminicate	Min
交流	jiāoliú	converse/communicate/exchange (e.g. ideas)	Stromptium-Eva
脚面	jiǎomiàn	Instep	Fafa 3
郊区	jiāoqū	suburbs	Fafa 2
郊区	jiāoqū	suburbs	Stromptium-Eva
郊区	jiāoqū	suburbs	Stromptium-Eva
交税	jiāoshuì	Pay taxes	Stromtium-isaac
交税	jiāoshuì	pay taxes	Stromtium-isaac
交通	jiāotōng	transportation	Stromtium-isaac
侥幸	jiǎoxìng	by luck	Stromptium-Eva
脚趾	jiǎozhǐ	toe	Fafa 3
解聘	jiěpìn	to fire	Stromtium-isaac
解聘	jiěpìn	to fire	Stromtium-isaac
解聘	jiěpìn	to fire someone	Stromptium-Eva
加强	jiāqiáng	strengthen	Stromtium-isaac
街区	jiēqū	block/neighborhood	Fafa 2
家人	jiārén	family	Stromtium-isaac
假如	jiǎrú	if	Stromptium-Eva
加入	jiārù	join in	Fafa
加入	jiārù	join in	Stromtium-isaac
加入	jiārù	join in	Stromtium-isaac
解释	jiěshì	explain	Stromptium-Eva
解释	jiěshì	explain	Stromtium-isaac
接受	jiēshòu	accept	Stromptium-Eva
接受	jiēshòu	accept	Stromptium-Eva
接受	jiēshòu	accept	Stromtium-isaac
家庭	jiātíng	family	Stromptium-Eva
家务	jiāwù	housework	Stromptium-Eva
家乡	jiāxiāng	hometown	Stromptium-Eva
纠正	jiūzhèng	to correct	Stromptium-Eva
假装	jiǎzhuāng	to pretend	Stromptium-Eva
加州	jiāzhōu	California	Stromptium-Eva
家族	jiāzú	family (of a plant etc.)	Stromtium-isaac
剧本	jùběn	script	Stromptium-Eva
决定	juédìng	Decide	Stromptium-Eva
绝对	juéduì	absolute	Stromptium-Eva
角色	juésè	Role	Stromtium-isaac
角色	juésè	character	Stromtium-isaac
觉悟	juéwù	consciousness	Stromptium-Eva
觉醒	juéxǐng	awakening	Min
拒绝	jùjué	reject	Stromptium-Eva
拒绝	jùjué	reject	Stromptium-Eva
橘猫	júmāo	orange cat	Lily
剧透	jùtòu	spoiler	Stromtium-isaac
剧透	jùtòu	spoiler/ to spoil a show for sb	Stromptium-Eva
剧院	jùyuàn	theater	Stromptium-Eva
卷发	juǎnfà	curls	Stromtium-isaac
卷入	juǎnrù	involved	CDrama
举报	jǔbào	report (on a person for saying bad things about the government)	Lao wang
基础	jīchǔ	basic/ foundation	Stromtium-isaac
机会	jīhuì	Chance	Stromtium-isaac
机会	jīhuì	opportunity	Stromptium-Eva
饥荒	jīhuāng	famine	Ken
机考	jīkǎo	Computer-based test	Stromtium-isaac
积累	jīlěi	accumulation	Ken
积累	jīlěi	to accumulate	Stromptium-Eva
居民	jūmín	resident	Stromtium-isaac
军队	jūnduì	army	Stromtium-isaac
经商	jīng shāng	Doing business	Stromtium-isaac
警告	jǐnggào	warn	Min
经济	jīngjì	economy	Stromptium-Eva
荆棘	jīngjí	thorn	Stromptium-Eva
经历	jīnglì	experience	Stromptium-Eva
精神	jīngshén	Spirit	Stromptium-Eva
惊讶	jīngyà	surprised	Stromptium-Eva
经验	jīngyàn	experience	Stromptium-Eva
精致	jīngzhì	Exquisite	Stromptium-Eva
金色	jīnsè	blonde/ golden	Stromptium-Eva
激情	jīqíng	Passion	Stromptium-Eva
肌肉	jīròu	muscle	Stromtium-isaac
举手	jǔshǒu	raise a hand	Stromptium-Eva
肌酸	jīsuān	Creatine	Stromtium-isaac
基因	jīyīn	Gene	Stromtium-isaac
举重	jǔzhòng	weightlifting (verb)	Fafa 2
脊柱	jǐzhù	spine	Stromptium-Eva
看法	kànfǎ	opinion	Stromptium-Eva
抗议	kàngyì	protest	Stromptium-Eva
靠谱	kào pǔ	Reliable	CDrama
刻薄	kèbó	mean	Stromptium-Eva
客观	kèguān	objective	Stromtium-isaac
控制	kòngzhì	control	Stromptium-Eva
控制	kòngzhì	control	Stromtium-isaac
会计	kuàijì	Accounting	Stromtium-isaac
会计	kuàijì	Accounting	Stromtium-isaac
会计	kuàijì	accounting	Stromptium-Eva
快乐	kuàilè	新年快乐/ 生日快乐/ 圣诞快乐/ 快乐的一天	Stromtium-isaac
困惑	kùnhuò	Puzzled	Stromtium-isaac
困难	kùnnán	difficulty	Stromptium-Eva
盔甲	kuījiǎ	armor	Stromtium-isaac
夸张	kuāzhāng	to exaggerate	Stromptium-Eva
卡车	kǎchē	truck	Stromptium-Eva
开发	kāifā	develop	Kin
开会	kāihuì	have a meeting	Stromtium-isaac
开会	kāihuì	to have a meeting	Stromptium-Eva
开启	kāiqǐ	Open	CDrama
开心	kāixīn	（最常用）开心😄，不开心😢	Stromtium-isaac
可靠	kěkào	reliable	Stromtium-isaac
科目	kēmù	suject	grace
可能	kěnéng	maybe	Stromtium-isaac
恐惧	kǒngjù	fear	Stromtium-isaac
恐惧	kǒngjù	fear	Stromtium-isaac
空调	kōngtiáo	air conditioning	Stromptium-Eva
烤箱	kǎoxiāng	oven	Stromtium-isaac
考验	kǎoyàn	to test	Stromtium-isaac
可怕	kěpà	scary/ horrible	Stromptium-Eva
可数	kěshǔ	countable	Stromtium-isaac
口味	kǒuwèi	taste	Stromptium-Eva
口音	kǒuyin	accent	Stromptium-Eva
口语	kǒuyǔ	Spoken language	Stromptium-Eva
可惜	kěxī	unfortunately	Stromtium-isaac
来历	láilì	Origin	CDrama
来自	láizì	come from	Stromptium-Eva
蓝领	lánlǐng	blue collar	Stromtium-isaac
唠嗑	làokē	to chat （东北）	Stromptium-Eva
乐观	lèguān	optimistic	Stromtium-isaac
类似	lèisì	similar	Bella
类型	lèixíng	type	Min
类型	lèixíng	type	Stromptium-Eva
连词	liáncí	conjunction	Stromtium-isaac
链接	liànjiē	link (as in for a website)	Stromptium-Eva
联系	liánxì	contact/ reach out to sb	Stromtium-isaac
嘹亮	liáoliàng	loud and clear	Stromptium-Eva
料子	liàozi	material (for clothes)	Stromptium-Eva
立法	lìfǎ	legislation	Stromptium-Eva
立法	lìfǎ	legislation	Stromptium-Eva
离婚	líhūn	divorce	Stromtium-isaac
历经	lìjīng	to go through	Stromptium-Eva
力量	lìliang	strength (physical/ figurative)	Stromtium-isaac
凌晨	língchén	Early morning	Stromptium-Eva
灵魂	línghún	soul	Stromtium-isaac
邻居	línjū	Neighbor	Stromptium-Eva
历史	lìshǐ	history	Stromptium-Eva
立体	lìtǐ	three-dimensional	Stromptium-Eva
流血	liú xiě	bleed	Stromtium-isaac
遛狗	liùgǒu	walk the dog	Stromptium-Eva
流汗	liúhàn	sweat	Stromtium-isaac
流利	liúlì	fluent	Stromptium-Eva
流通	liútōng	circulation	Stromtium-isaac
流行	liúxíng	trendy/ popular	Stromptium-Eva
流星	liúxīng	meteor	Stromtium-isaac
留言	liúyán	to comment	Stromptium-Eva
例子	lìzi	example	Stromptium-Eva
例子	lìzi	example	Stromptium-Eva
了解	liǎojiě	to understand (generally)	Stromptium-Eva
龙虾	lóngxiā	lobster	Stromptium-Eva
笼子	lóngzi	cage	Stromtium-isaac
漏水	lòushuǐ	water leakage	Min
论文	lùnwén	paper	Fafa 4
萝卜	luóbo	daikon radish	Stromtium-isaac
罗锅	luóguō	person who hunches over (was a person's name called Luoguo)	june
骆驼	luòtuo	camel	june
录取	lùqǔ	Admission	Stromtium-isaac
露营	lùyíng	to go camping	Stromptium-Eva
录音	lùyīn	recording	Min
录音	lùyīn	recording	Stromptium-Eva
录音	lùyīn	recording	Stromtium-isaac
律法	lǜfǎ	religious law	Stromtium-isaac
理解	lǐjiě	to understand (reasons/rationale) deeply	Stromptium-Eva
理论	lǐlùn	theory	Stromptium-Eva
冷漠	lěngmò	indifferent	Stromptium-Eva
领养	lǐngyǎng	adopt	Lily
老实	lǎoshí	honest/ reliable/ a bit stupid	Stromptium-Eva
老鼠	lǎoshǔ	mouse	Stromtium-isaac
老总	lǎozǒng	Boss	Stromptium-Eva
律师	lǜshī	lawyer	Stromtium-isaac
拉伸	lāshēn	Stretch	Stromptium-Eva
礼堂	lǐtáng	auditorium	Stromptium-Eva
理性	lǐxìng	reason	Stromptium-Eva
旅行	lǚxíng	travel	Stromptium-Eva
理由	lǐyóu	reason	Stromptium-Eva
旅游	lǚyóu	travel	Stromptium-Eva
卖方	màifāng	Seller	Stromptium-Eva
卖艺	màiyì	to busk	Stromptium-Eva
慢热	mànrè	Slow to warm up to sth (e.g. to a person in a relationship)	Celine
鳗鱼	mányú	eel	Stromtium-isaac
矛盾	máodùn	contradiction/ contradictory	Stromptium-Eva
冒号	màohào	colon	Stromtium-isaac
毛毯	máotǎn	Blanket	Stromptium-Eva
冒险	màoxiǎn	adventure	Stromptium-Eva
毛衣	máoyī	sweater	Fafa
煤气	méiqì	(coal) gas	Stromptium-Eva
梦到	mèngdào	dream about	Stromtium-isaac
面筋	miànjīn	seitan	Stromtium-isaac
面临	miànlín	to face (smth)	Stromptium-Eva
面试	miànshì	interview (v/n) (job/ university)	Stromtium-isaac
面团	miàntuán	Dough	Stromptium-Eva
绵羊	miányáng	sheep	Fafa
描述	miáoshù	depict	Stromtium-isaac
描述	miáoshù	depict (a situation/ a picture/ an event etc)	Stromtium-isaac
描述	miáoshù	describe	Stromtium-isaac
弥补	míbǔ	reparation	Stromptium-Eva
民法	mínfǎ	Civil law	Stromtium-isaac
命案	mìngàn	murder, homicide	Stromptium-Eva
名词	míngcí	noun	Stromptium-Eva
命大	mìngdà	Luckily	CDrama
明明	míngmíng	Clearly	Stromptium-Eva
明显	míngxiǎn	obvious	Stromptium-Eva
明显	míngxiǎn	obvious	Stromptium-Eva
冥想	míngxiǎng	meditation	Stromtium-isaac
民宿	mínsù	Homestay	Stromptium-Eva
民主	mínzhǔ	democracy	Stromtium-isaac
秘书	mìshū	secretary	Stromptium-Eva
藐视	miǎoshì	look down upon	Stromptium-Eva
默契	mòqì	Tacit understanding	CDrama
默认	mòrèn	default	Fafa
磨砂	móshā	Scrub	Stromptium-Eva
陌生	mòshēng	strangeness	Stromptium-Eva
莫言	mòyán	Mo Yan	Stromtium-isaac
墨鱼	mòyú	cuttlefish	Stromtium-isaac
目标	mùbiāo	goal	Stromtium-isaac
墓碑	mùbēi	tombstone	Stromptium-Eva
马蜂	mǎfēng	wasp	Lily
买单	mǎidān	check；to pay the bill；“check please”	Stromptium-Eva
买方	mǎifāng	buyer	Stromptium-Eva
美食	měishí	gourmet food	Stromptium-Eva
牡蛎	mǔlì	Oyster	Stromptium-Eva
敏感	mǐngǎn	sensitive	Stromptium-Eva
猫粮	māo liáng	cat food	Stromptium-Eva
某人	mǒurén	someone	Stromptium-Eva
某事	mǒushì	something	Stromptium-Eva
咪雅	mīyǎ	Miya (cat)	Stromtium-isaac
纳粹	nàcuì	Nazi	Stromtium-isaac
南京	nánjīng	Nanjing	Laurent
难忘	nánwàng	memorable	Stromptium-Eva
闹钟	nàozhōng	Alarm clock	Stromptium-Eva
内耗	nèihào	internal friction	Min
内耗	nèihào	internal friction	Min
内容	nèiróng	content	Stromptium-Eva
内向	nèixiàng	Introverted	Stromptium-Eva
能力	nénglì	ability/ capability	Stromtium-isaac
能量	néngliàng	energy	Stromptium-Eva
能量	néngliàng	energy	Stromtium-isaac
能量	néngliàng	energy	Stromtium-isaac
年代	niándài	generation	Stromptium-Eva
年龄	niánlíng	age	Stromtium-isaac
泥板	níbǎn	clay tablet	Stromtium-isaac
匿名	nìmíng	anonymous	Min
匿名	nìmíng	anonymous	Min
纽约	niǔyuē	New York	Stromptium-Eva
农民	nóngmín	farmer	Fafa 2
农田	nóngtián	farmland	Stromptium-Eva
农业	nóngyè	agriculture	Stromptium-Eva
奴才	núcai	minion/flunkey/lackey	CDrama
奴才	núcai	minion/flunkey/lackey	CDrama
暖和	nuǎnhuo	warm	Stromptium-Eva
暖气	nuǎnqì	heater	Stromptium-Eva
你呀	nǐ ya	(colloquial, used to express dissatisfaction with the person being addressed)	Stromptium-Eva
排队	páiduì	queue	Stromtium-isaac
排水	páishuǐ	drain	Min
牌子	páizi	brand	Stromptium-Eva
判断	pànduàn	judge/ judgement	Stromptium-Eva
判决	pànjué	verdict	Stromptium-Eva
泡茶	pàochá	brew a cup of tea	Stromtium-isaac
泡面	pàomiàn	instant noodles	Stromtium-isaac
泡沫	pàomò	Foam (material)/ bubble (economy)	Stromtium-isaac
泡泡	pàopao	Bubbles	Stromtium-isaac
爬山	páshān	to go hiking	Stromptium-Eva
培育	péiyù	to breed	Stromtium-isaac
配音	pèiyīn	dubbing	Stromptium-Eva
碰见	pèngjiàn	to bump into	Stromptium-Eva
疲劳	píláo	fatigue	Stromptium-Eva
评测	píngcè	evaluation	Stromptium-Eva
平淡	píngdàn	dull	Laurent
评价	píngjià	review	Stromptium-Eva
平静	píngjìng	calm	Stromptium-Eva
评判	píngpàn	judge	Stromtium-isaac
平时	píngshí	normally	Stromtium-isaac
平手	píngshǒu	Tie	CDrama
平台	píngtái	platform	Stromtium-isaac
破案	pòàn	Solve the case	Stromptium-Eva
破产	pòchǎn	Bankruptcy	Stromptium-Eva
破解	pòjiě	decipher	Stromtium-isaac
拍照	pāizhào	Photograph	Stromtium-isaac
胚子	pēizi	Embryon	CDrama
品味	pǐnwèi	taste (aesthetic)	Stromptium-Eva
批判	pīpàn	criticism / to criticize (serious)	Stromptium-Eva
批判	pīpàn	cynical	Stromptium-Eva
批评	pīpíng	criticism	Stromptium-Eva
普通	pǔtōng	normal	Stromptium-Eva
恰好	qiàhǎo	coincidentally/ exactly	Stromtium-isaac
前端	qiánduān	front end	Stromtium-isaac
强奸	qiángjiān	rape	Stromptium-Eva
强令	qiánglìng	to force (sm to do smth)	Stromptium-Eva
潜力	qiánlì	potential	Stromtium-isaac
前排	qiánpái	front row	Stromptium-Eva
俏皮	qiàopi	Playful	Stromptium-Eva
气度	qìdù	bearing, manner, presence, temperament	Stromptium-Eva
祈祷	qídǎo	pray	Stromptium-Eva
气氛	qìfēn	atmosphere	Stromptium-Eva
奇观	qíguān	wonders	Stromptium-Eva
奇妙	qímiào	wonderful	Stromptium-Eva
芹菜	qíncài	celery	Stromptium-Eva
情节	qíngjié	plot	Stromtium-isaac
情况	qíngkuàng	Condition	Stromptium-Eva
情侣	qínglǚ	Couple	Stromptium-Eva
情绪	qíngxù	emotion	Stromptium-Eva
情绪	qíngxù	mood	Stromptium-Eva
穷人	qióngrén	poor people	Stromptium-Eva
气球	qìqiú	balloon	Stromptium-Eva
歧视	qíshì	discriminate	Stromptium-Eva
奇特	qítè	unique (strange)	Stromptium-Eva
求婚	qiúhūn	to propose	Stromptium-Eva
骑着	qízhe	Ride	Stromptium-Eva
抢亲	qiǎngqīn	Bride kidnapping	CDrama
枪手	qiāngshǒu	ghostwriter/ gunman	Stromptium-Eva
谦虚	qiānxū	humble	Stromtium-isaac
签证	qiānzhèng	visa	Stromptium-Eva
巧了	qiǎo le	What a coincidence	CDrama
巧合	qiǎohé	coincide	Stromtium-isaac
敲门	qiāomén	Knock on the door	Stromptium-Eva
敲字	qiāozì	type words	Stromptium-Eva
秋天	qiūtiān	autumn	Stromptium-Eva
颧骨	quángǔ	Cheekbones	Stromptium-Eva
权利	quánlì	legal right	Stromtium-isaac
权力	quánlì	power	Stromptium-Eva
权力	quánlì	power (political etc)	Stromtium-isaac
全音	quányīn	whole tone	Stromtium-isaac
全职	quánzhí	full time	Stromptium-Eva
全职	quánzhí	full time	Stromtium-isaac
确实	quèshí	really	Kin
确实	quèshí	really	Stromptium-Eva
群体	qúntǐ	group	Stromptium-Eva
群体	qúntǐ	group	Stromtium-isaac
缺点	quēdiǎn	shortcoming	Stromptium-Eva
缺点	quēdiǎn	shortcoming	Stromtium-isaac
欺负	qīfu	Bully	Stromtium-isaac
青旅	qīnglǚ	hostel	Stromptium-Eva
轻声	qīngshēng	fifth tone	Min
轻松	qīngsōng	easy	Stromptium-Eva
轻松	qīngsōng	easy/ relaxing/ relaxed	Stromtium-isaac
蜻蜓	qīngtíng	dragonfly	Stromptium-Eva
蜻蜓	qīngtíng	dragonfly	Stromtium-isaac
清真	qīngzhēn	halaal	Stromtium-isaac
清蒸	qīngzhēng	steamed it with water	Stromtium-isaac
侵略	qīnlüè	invade	Stromptium-Eva
亲密	qīnmì	close	Stromptium-Eva
钦佩	qīnpèi	Admire	CDrama
亲戚	qīnqi	relative	Stromtium-isaac
亲戚	qīnqi	relative	Stromtium-isaac
亲情	qīnqíng	family love/ kinship	Stromtium-isaac
取消	qǔxiāo	Cancel	Stromptium-Eva
然而	ránér	However	Stromtium-isaac
燃料	ránliào	fuel	Stromptium-Eva
人脉	rén mài	connections (people)	Stromptium-Eva
人才	réncái	Talent	Stromtium-isaac
人们	rénmen	people	Stromtium-isaac
人民	rénmín	people/citizen	Stromptium-Eva
人生	rénshēng	Life	Stromtium-isaac
认同	rèntóng	agree with	Stromptium-Eva
热情	rèqíng	enthusiasm	Stromptium-Eva
热情	rèqíng	warm-hearted/ passionate/ enthusiastic	Stromtium-isaac
热心	rèxīn	helpful	Stromtium-isaac
日程	rìchéng	schedule	Stromptium-Eva
日剧	rìjù	Japanese drama	Stromptium-Eva
日历	rìlì	calendar	Stromtium-isaac
日料	rìliào	Japanese food	Stromptium-Eva
日落	rìluò	Sunset	june
日食	rìshí	solar eclipse	Stromptium-Eva
入口	rùkǒu	Entrance	Stromptium-Eva
忍着	rěnzhe	to endure	Stromptium-Eva
赛马	sàimǎ	horse racing	Stromptium-Eva
塞音	sèyīn	stop consonant	Stromtium-isaac
晒黑	shàihēi	to tan	Stromptium-Eva
上传	shàngchuán	upload	Min
上传	shàngchuán	upload	Min
上火	shànghuǒ	to get angry/to have internal heat (face swelling?)	Stromptium-Eva
上线	shàngxiàn	to launch online	Stromtium-isaac
善良	shànliáng	kind-hearted	Stromptium-Eva
社会	shèhuì	society	Stromptium-Eva
社会	shèhuì	society	Stromptium-Eva
设计	shèjì	design	Stromptium-Eva
神殿	shéndiàn	shrine	Stromptium-Eva
圣经	shèngjīng	Bible	Stromtium-isaac
圣木	shèngmù	sacred wood/ palo santo	Stromtium-isaac
麝牛	shèniú	musk ox	Fafa
神经	shénjīng	nerve	Stromptium-Eva
社区	shèqū	Community	Min
社区	shèqū	Community	Stromptium-Eva
社区	shèqū	Community	Stromtium-isaac
市场	shìchǎng	market	Stromptium-Eva
适合	shìhé	Suitable	Stromtium-isaac
适合	shìhé	to suit	Stromptium-Eva
世纪	shìjì	century	Stromptium-Eva
世界	shìjiè	world	Stromptium-Eva
视角	shìjiǎo	perspective/angle of view	Stromptium-Eva
视频	shìpín	video	Stromptium-Eva
时尚	shíshàng	Fashion	Stromptium-Eva
事实	shìshí	fact	Stromptium-Eva
试试	shìshi	try doing	Stromtium-isaac
世俗	shìsú	secular (e.g. normal like everyone else)	Kin
石头	shítou	Stone	Stromtium-isaac
实习	shíxí	practice	Stromtium-isaac
时薪	shíxīn	Hourly salary	Stromtium-isaac
事业	shìyè	career	Stromtium-isaac
适应	shìyìng	adapt	Stromtium-isaac
室友	shìyǒu	roommate	Stromtium-isaac
柿子	shìzi	persimmon	Stromptium-Eva
兽医	shòu yī	veterinary	Stromptium-Eva
狩猎	shòuliè	to hunt	Stromtium-isaac
寿命	shòumìng	life expectancy	Stromtium-isaac
寿司	shòusī	sushi	Stromptium-Eva
树根	shùgēn	root (plants)	Stromtium-isaac
睡衣	shuìyī	pyjamas	Stromtium-isaac
数据	shùjù	data	Stromtium-isaac
数量	shùliàng	quantity/amount	Stromptium-Eva
硕士	shuòshì	master	Stromptium-Eva
说到	shuō dào	Speaking of	Stromtium-isaac
水槽	shuǐcáo	sink	Stromptium-Eva
说谎	shuōhuǎng	to lie	Stromptium-Eva
摔进	shuāijìn	Fall in	CDrama
刷剧	shuājù	binge watch tv shows	Stromtium-isaac
水疗	shuǐliáo	water spa	Stromtium-isaac
傻逼	shǎ bī	dumbass	Stromtium-isaac
输出	shūchū	Output	Stromptium-Eva
师父	shīfu	master (e.g. of martial arts)	Stromptium-Eva
书柜	shūguì	bookshelf	Stromptium-Eva
暑假	shǔjià	summer vacation	Stromptium-Eva
沙漠	shāmò	desert	Stromptium-Eva
删除	shānchú	delete	Stromtium-isaac
山顶	shāndǐng	mountain peak	Stromptium-Eva
身份	shēnfèn	identity	Stromtium-isaac
生词	shēngcí	new words	Stromtium-isaac
生存	shēngcún	Survive	Stromtium-isaac
生存	shēngcún	to survive	Stromptium-Eva
伤害	shānghài	harm	Stromptium-Eva
生活	shēnghuó	life/ lifestyle	Stromtium-isaac
生活	shēnghuó	to live	Stromptium-Eva
商科	shāngkē	Business	Fafa 4
伤口	shāngkǒu	Wound	Stromtium-isaac
生命	shēngmìng	life form	Stromtium-isaac
生肖	shēngxiào	Chinese Zodiac	Stromtium-isaac
商业	shāngyè	Business	Stromtium-isaac
商业	shāngyè	business	Stromtium-isaac
审核	shěnhé	censorship	Stromtium-isaac
闪婚	shǎnhūn	 blitz marriage	Stromptium-Eva
闪婚	shǎnhūn	lightning wedding	Stromtium-isaac
山脚	shānjiǎo	mountain base	Stromptium-Eva
山脊	shānjǐ	mountain ridge	Stromptium-Eva
深刻	shēnkè	profound	Stromptium-Eva
闪离	shǎnlí	 blitz divorce	Stromptium-Eva
闪离	shǎnlí	lightning divorce	Stromtium-isaac
山脉	shānmài	mountain range	Stromptium-Eva
审美	shěnměi	Aesthetic	Stromptium-Eva
审判	shěnpàn	Trial	Stromptium-Eva
申请	shēnqǐng	apply for	Stromtium-isaac
山羊	shānyáng	goat	Fafa
闪音	shǎnyīn	tap/flap sound	Stromtium-isaac
山腰	shānyāo	mountain side	Stromptium-Eva
烧水	shāoshuǐ	boil water	Stromptium-Eva
失去	shīqù	lose	Stromtium-isaac
数数	shǔshù	Count	lily
杀手	shāshǒu	killer	Stromptium-Eva
杀死	shāsǐ	kill	Stromtium-isaac
师徒	shītú	master and apprentice/teacher and student	Stromptium-Eva
收藏	shōucáng	favorite (a video)	Stromptium-Eva
守旧	shǒujiù	conservative	Stromptium-Eva
收据	shōujù	receipt (casual)	Stromptium-Eva
首饰	shǒushì	jewelry	Stromptium-Eva
手腕	shǒuwàn	wrist	Stromptium-Eva
手腕	shǒuwàn	wrist	Stromptium-Eva
首相	shǒuxiàng	prime minister	Stromtium-isaac
首选	shǒuxuǎn	First choice	Stromtium-isaac
首要	shǒuyào	First and foremost	Stromtium-isaac
手语	shǒuyǔ	sign language	Stromptium-Eva
手指	shǒuzhǐ	finger	Stromptium-Eva
梳子	shūzi	comb	Stromtium-isaac
似乎	sìhū	seem	Stromptium-Eva
寺庙	sìmiào	temple	Stromptium-Eva
送气	sòngqì	aspiration	Stromtium-isaac
算了	suànle	nevermind	Stromtium-isaac
算是	suànshì	to take as	Stromptium-Eva
隧洞	suìdòng	tunnel	Stromptium-Eva
岁数	suìshu	age	Stromptium-Eva
素食	sùshí	vegetarian	Stromptium-Eva
素食	sùshí	vegetarian diet	Stromtium-isaac
俗语	súyǔ	saying	Stromptium-Eva
素质	sùzhì	quality	Kin
所做	suǒ zuò	done? or to be done?	Stromptium-Eva
虽然	suīrán	although	Stromptium-Eva
缩写	suōxiě	Abbreviation	Stromtium-isaac
所以	suǒyǐ	therefore	Stromptium-Eva
所在	suǒzài	location (emphasizing)	Stromptium-Eva
撒谎	sāhuǎng	lie	Stromptium-Eva
撒娇	sājiāo	Act like a spoiled child	CDrama
司机	sījī	driver	Stromptium-Eva
思考	sīkǎo	think	Grace
