洗地	xǐ dì	v. Wash+floor. This Internet slang term is from the 2004 movie “Kung Fu Hustle” where a Deadly Axe Gang leader asked the members to clean the blood on the floor after a gang fight. The term means to whitewash, to cover up or gloss over scandals, vices or crimes.
斯巴达	sī bā dá	adj. Sparta. Crazy. [Of a person] going nuts. This Internet slang term comes from the video “This Is Sparta,” a parody of the movie Meet the Spartans (2008).
煞笔	shā bǐ	n. While the original meaning of the word is “ending of a piece of writing;concluding line of an article,” as an Internet slang term, it means “jackass. ” It is a euphemism for SB/傻逼 [shǎ bī].
不喜勿喷	bù xǐ wù pēn	<Expression> If you don’t like [what I’m saying], don’t rant [against me]. This expression is often used before expressing one’s opinion online.
何老师	hé lǎo shī	n. Teacher He. This Internet slang term is a nickname for He Jiong, a Chinese television host, singer, actor, director and a former Arabic lecturer in Beijing Foreign Studies University.
陈老师	chén lǎo shī	n. Teacher Chen. This Internet slang term is a nickname for Hong Kong actor Edison Chan aka Chen Guanxi and Taiwanese singer-songwriter Cheer Chen aka Chen Qizhen.
脑斧	nǎo fǔ	n. Brain+ax. Tiger. This Internet slang term mimics the pronunciation of 老虎 [lǎo hǔ] “tiger” with accents that do not differentiate between “h” and “f” in Pinyin.
战斗民族	zhàn dòu mín zú	n. Fighting+ethnic group. The fighting nation. Russia, Russian people. This Internet slang term emphasizes Russians’ gallantry and the mind-boggling humor resulting from their bravery. It is often used humorously.
意不意外？惊不惊喜？	yì bú yì wài? jīng bù jīng xǐ?	<Expression> Was that unexpected? Were you pleasantly surprised? This expression is often used humorously to comment on a surprising plot twist or an unexpected turn of events. 
炸裂	zhà liè	adj. Explode+shatter. [Of one’s acting, singing, writing, etc.] awesome, breathtaking.
招黑体质	zhāo hēi tǐ zhì	n. Beckon+black+body type. The criticism-inducing body type. This Internet slang term is often used to describe celebrities who are easy targets for criticism or vilification by Internet users. It is often used by celebrities for self abasement.
双标狗	shuāng biāo gǒu	n. Double standard+dog. A double-standard dog. This Internet slang term is a derogatory term for people who are considered practicing a double standard.
建国后不许成精	jiàn guó hòu bù xǔ chéng jīng	<Expression> [Of someone or an animal] forbidden to become a goblin after the foundation of the People’s Republic of China. This expression came from a 2015 rumor that the State Administration of Press, Publication, Radio, Film and Television of the People’s Republic of China forbade the animal roles in animated series, TV shows, and films set in China after October 1, 1949 to become a goblin or spirit. Now the expression is often used to describe an incredibly smart animal that behaves like human beings or an amusingly adorable person.
女权癌	nǚ quán ái	n. Feminism+cancer. Feminist cancer. This Internet slang term is a derogatory term for feminists. It is often used by people who loathe feminism and feminists.
女权婊	nǚ quán biǎo	n. Feminism+bitch. Feminist bitch. This Internet slang term is a derogatory term for feminists. It is often used by people who loathe feminism and  feminists.
中华田园女权	zhōng huá tián yuán nǚ quán	n. Chinese rural feminism. Adapted from 中華田園貓 [zhōng huá tián yuán māo] “Chinese rural cat” and 中華田園狗 [zhōng huá tián yuán gǒu] “Chinese rural dog,” this Internet slang term is a derogatory term for Chinese feminists. It is often used by people who assume that Chinese feminists advocate for women’s rights but evade women’s responsibilities. They also often oppose Chinese feminists’ communication style.
跳戏	tiào xì	v. Jump+drama. [Of an actor or actress] to give unconvincing performance. The reasons vary. It could be because the viewers are accustomed to seeing the actor or actress cast in a different type of role, because the performer’s previous acting in a similar role left a deeper impression on the audience, or because the storyline is problematic.
越努力，越幸运	yuè nǔ lì, yuè xìng yùn	<Expression> The harder you work, the luckier you are. This inspirational expression recently became more popular as the slogan of Idol Producer, a Chinese reality boy group survival show produced by iQiyi.
Gay蜜	Gay mì	n. Gay+honey. [A woman’s] best gay friend. This Internet slang term is often used positively to describe a woman’s sophisticated and compassionate homosexual guy friend.
菇凉	gū liáng	n. Mushroom+cold. Girl. This Internet slang term is 姑娘 [gū niáng] “girl” in the Lanzhou dialect. It is often used for humorous effect.
课代表	kè dài biǎo	n. Class representative. This Internet slang term refers to people who are good at explaining a hot topic for other Internet users. Internet users often call for a “class representative” humorously when they want to understand a complicated issue so that they don’t have to read about it on their own.
渣渣辉	zhā zhā huī	n. Trashy+Hui. Trashy Hui. This Internet slang term is a nickname for Hong Kong actor Nick Cheung Ka Fai or Zhang Jiahui because that’s the way he pronounced his name in Mandarin.
社会我X哥/姐	shè huì wǒ X gē/jiě	<Expression> Society+my+X+brother. My worldly-wise brother/sister X [X is usually one of the characters in the person’s Chinese name]. This expression is often followed by 人狠話不多 [rén hěn huà bù duō] “tough and laconic” to tease someone who puts on airs or pretends to be sophisticated or street-smart.
社会	shè huì	adj. Worldly, sophisticated, street-smart. This Internet slang term is often used sarcastically.
谢耳朵	xiè ěr duo	n. Xie+ear. Xie Ear. This Internet slang term combines the Chinese last name Xie and the word ear. It is an affectionate nickname for American actor Jim Parsons and his role Sheldon Lee Cooper in The Big Bang Theory.
大清早亡了	dà qīng zǎo wáng le	<Expression> The Qing dynasty is long gone. This expression is often used to comment on outmoded and backward ideas redolent of the Qing dynasty. Internet users often lambaste dictatorship and misogyny using this expression.
马杀鸡	mǎ shā jī	n. Horse+kill+chicken. Massage. This Internet slang term mimics the pronunciation of the English word “massage.” It is also a funny translation of the Japanese word  マッサージ “masaji/masachi.”
确认过眼神	què rèn guò yǎn shén	<Expression> Confirmed the look in [his/her] eyes. I can tell from the look. This expression originally came from JJ Lin aka Lin Junjie’s song “Tales of the Red Cliff,” the theme song of the online game Red Cliff. Now it is used humorously to show one’s certainty about something.
贤者时间 (=贤者模式)	xián zhě shí jiān	n. The virtuous person time = The virtuous person mode.. Derived from the Japanese term 贤者タイム (kenja time—the period after orgasm when a man is free from sexual desire and can think clearly), this Internet slang term refers to the state of feeling peaceful, free from desire, sober-minded or emotionally empty after intensive activities, such as watching a great movie, playing an exciting game, and masturbation.
没节操	méi jié cāo	adj. [Of someone] stooping low and doing unethical things. This Internet slang term is closely related to 節操 [jié cāo] “scruples, moral principles, integrity.”
高光时刻	gāo guāng shí kè	n. Highlight+moment. One’s most glamorous or head-turning moment.
锤哥	chuí gē	n. Hammer+brother. Brother Hammer. This Internet slang term is an affectionate nickname for Australian actor Chris Hemsworth because of his titular role in the movie “Thor.”
脑残粉	nǎo cán fěn	n. Brain-damaged+fan. Stanners. Zealous fans who blindly worship their idols.
暗中观察	àn zhōng guān chá	v. To observe furtively. This Internet slang term is widely seen in stickers to reveal that one is a lurker and to remind others to behave themselves (such as not being too cocky).
这届…不行	zhè jiè…bù xíng	<Expression> This year’s…are not good. This expression is often used to show disapproval of a certain group of people who did not live up to one’s expectation. The expression mimics the tone of voice of Chinese teachers. Chinese teachers at elementary schools and high schools are famous for degrading all their students as the “worst group of students they’ve ever taught.”
智商税	zhì shāng shuì	n. IQ tax. This Internet slang term is often used in the phrase “paid the IQ tax” to describe someone who is gullible.
伟光正	wěi guāng zhèng	adj. Great, honorable, and correct. This Internet slang term is short for 偉大，光榮，正確 [wěi dà, guāng róng, zhèng què], often used sarcastically.
白古	bái gǔ	n. White+Gu. The white Louis Koo. This Internet slang term is the nickname for Hong Kong actor Louis Koo in his untanned era.
黑古	hēi gǔ	n. Black+Gu. The black Louis Koo. This Internet slang term is the nickname for Hong Kong actor Louis Koo after he deliberately got tanned to avoid putting on makeup.
麻竹	má zhú	v. Sweet bamboo. Bookmarked. Saved. This Internet slang term is used when you save a social media post for later perusal. 麻竹 [má zhú] sounds like 碼住 [mǎ zhù] “bookmarked.”
马	mǎ	v. Horse. Bookmarked. This Internet slang term is used when you save a social media post for later perusal. 馬 [mǎ] and 碼 [mǎ ] are homophones.
不服憋著	bù fú biē zhe	<Expression> If you are not convinced, hold it in. This expression is often used to show one’s confidence about one’s ability or argument.
不服来战	bù fú lái zhàn	<Expression> If you are not convinced, come and fight [come argue with me]. This expression is often used to show one’s confidence about one’s argument.
停更	tíng gēng	v. Stop+update. [Of a program, manga series, podcast, etc.] to stop updating.
炸毛	zhà máo	v. Explode+hair. To flip out.
男票	nán piào	n. Male+ticket. Boyfriend. 票 [piào] mimics the Taiwanese Mandarin accent and is short for 朋友 [péng yǒu] “friend(s).”
女票	nǚ piào	n. Female+ticket. Girlfriend. 票 [piào] mimics the Taiwanese Mandarin accent and is short for 朋友 [péng yǒu] “friend(s).”
票圈	piào quān	n. Ticket+circle. 1) Friends. 2) [WeChat] Moments, the WeChat news feeds which demonstrate what your friends are up to lately. 票 [piào] mimics the Taiwanese  Mandarin accent and is short for 朋友 [péng yǒu] “friend(s).”
杠铃般的笑声	gàng líng bān de xiào shēng	<Expression> Barbell-like laughter. Adapted from 銅鈴般的笑聲 [tóng líng bān de xiào shēng] “copper bell-like laughter,” this expression is often used humorously to describe a rowdy’s laughter.
乃们	nǎi men	pronoun. You [guys]. This Internet slang term is used humorously because 乃 [nǎ] is the archaic form of “you.”
艾特	ài tè	v. To tag [someone on social media]. This Internet slang term is often used to precede the name of a person or a group you want to talk to.
咖位	kā weì	n. A celebrity’s status in the entertainment industry. 
C位	C weì	n. C position. The central position [in photo shooting or video taping, which implies the celebrity’s high status].
赶脚	gǎn jiǎo	n./v. Rush+feet. Feelings. While the original meaning of this word is “to hire oneself to transport goods with one’s own donkey, mule, etc.” As an Internet slang term, it means 感覺 [gǎn jué] “feeling” or “to feel.” It mimics the Northeastern accent for humorous effect.
收图	shōu tú	v. Collect+pictures. To save into one’s personal collection the pictures of one’s idol posted by other people on social media.
私货	sī huò	n. Personal+goods. Personal opinion that might not be liked by the readers or viewers.
杠精	gàng jīng	n. Bicker+elf. This Internet slang term is used disapprovingly to describe people addicted to bickering and faultfinding in online discussions. They are aggressive, brash, and always seek to win the argument.
正在提刀赶来的路上	zhèng zài tí dāo gǎn lái de lù shàng	<Expression> [Someone] is carrying a broadsword on his or her way to this place. This expression is used humorously to speculate that someone will be upset about what you are seeing.
寄刀片	jì dāo piàn	v. To mail blades [to the screenwriter]. <ACG> This Internet slang term is often used to imply the audience’s dissatisfaction with the development of a storyline.
这是一道超纲题	zhè shì yí dào chāo gāng tí	<Expression> This is a question that exceeds the scope of the examination guideline. This questions is too hard. This expression is often used humorously to refer to things that are beyond one’s ken or capabilities.
自带滤镜	zì dài lǜ jìng	n. Pre-installed filters. This Internet slang term is often used to describe someone who looks beautiful as if he or she carries filters of his or her own.
撩骚	liáo sāo	v. titillate+sex appeal. This Internet slang term refers to flirting with or hitting on someone.
阿姨粉	ā yí fěn	n. Auntie fans. This Internet slang term refers to female fans who are much older than their male idol. They tend to look at the idol as a cute little nephew.
亲妈粉	qīn mā fěn	n. Birth mother fans. This Internet slang term refers to female fans who are significantly older than their male idol or who are concerned about their idol’s well-being as if they were his mom.
阔以	kuò yǐ	v. Can, able to. This Internet slang term is a humorous phonetic deviation of 可以 [kě yǐ].
保持围笑	bǎo chí wéi xiào	<Expression> Maintain the smile [to mask one’s true feelings]. This expression is often used ironically to reveal that one repressed his or her true feelings under the pressure to maintain good relationships with others. 围笑 [wéi xiào] is a phonetic deviation of 微笑 [wēi xiào] “smile.”
开车	kāi chē	v. To drive a car. To talk dirty. The Internet slang term often describes harmless dirty jokes which probably would not be considered sexual harrassment.
旋转跳跃闭著眼	xuán zhuǎn tiào yuè bì zhe yǎn	<Expression> Spin, jump, with eyes closed. This expression comes from Jolin Tsai’s song “Dancing Diva.” Now it is often used humorously, e.g. 打你打到旋轉跳躍閉著眼 “I will hit you to the point where you spin and jump with your eyes closed.”
皮下	pí xià	n. <ACG> Under the skin. The author of the original post that you reshared or commented on. This Internet slang term stems from cosplay. The character you portray is called “over the skin” and you are called “under the skin.” Now it sometimes refers the official account of an entertainer on social media. Such accounts usually attract a large following and entail numerous reshares and comments.
划掉	huà diào	v. To cross out [a word]. This Internet slang term is often used humorously to correct yourself. You usually insert the Internet slang term between the original word and the correction. The original word shows your true intention while the correction is the result of your self-censorship. E.g. I admire my idol’s appearance, cross that out, talent.
推倒	tuī dǎo	v. To push someone down. To push someone onto the bed, floor, etc. and make love to him or her. This Internet slang term is often used by female Internet users to describe their love for a male idol.
初代	chū dài	adj. [Of someone or something] the first generation. This Internet slang term comes from Japanese.
开心到飞起	kāi xīn dào fēi qǐ	<Expression> [I’m] so happy that I could fly up. 
扶墙	fú qiáng	v. To support myself by holding onto the wall. This Internet slang term describes one’s shock at something that rendered himself or herself unsteady.
扶我上墙	fú wǒ shàng qiáng	<Expression> Help me get onto the wall. Help me become more visible in this online discussion by liking my post.
不扶墙就服你	bù fú qiáng jiù fú nǐ	<Expression> I don’t hold onto the wall; I admire you only. Since 扶 and 服 are homophones, this expression actually means I admire nobody but you. Sometimes it is satirical.
奔现	bēn xiàn	v. Run+reality. [Of people engaging in online dating] to meet in person to see if they like each other offline and want to become a couple.
膨胀	péng zhàng	adj. Big-headed. This Internet slang term is often used in self-mockery.
绿	lǜ	v. Green. To cheat on [one’s partner]. 
网绿	wǎng lǜ	v. Net+green. To be cheated on by one’s partner who has an affair with someone he or she met on the Internet.
今日份	jīn rì fèn	n. Today’s share [of something]. This Internet slang term is used as a cute alternative of “today’s…” or “…of the day.” It looks like a Japanese term but is actually not.
自洽	zì qià	adj. Self-consistent. This Internet slang term stems from Logic and is often used disapprovingly to describe one’s self-justification. The implication is often that the person is actually self-contradictory.
小奶狗	xiǎo nǎi gǒu	n. Little puppy. Toy boy. This Internet slang term refers to a young male that is the love interest of the opposite sex. It is often used to describe a cute young male idol. Some men protest that the term is sexist and degrades men.
白左	bái zuǒ	n./adj. White+leftist. This Internet slang term refers to leftists among the white people in Western countries or people holding similar views. As liberals, they typically sympathize with minority groups like queers and the low-income class. They are also concerned about the environment. The term is sometimes used with contempt because of the assumption that white leftists are often from the upper-middle class and have little experience with the groups they care about.
科恩嫂	kē ēn sǎo	n. Coen+sister-in-law. This Internet slang term is Chinese Internet users’ nickname for Frances McDormand because she is Joel Coen’s wife.
了解一下	liǎo jiě yí xià	<Expression> Get to know it. This expression is used to invite or request someone to learn more about something. A level of sarcasm is present. The humor involved is that this phrase is originally used widely among sales people in sentences like “Do you want to learn more about [a product]?”
村	cūn	The village. This Internet slang term is a nickname that some mainland Chinese students use to describe their universities in the rural or less cosmopolitan parts of the United States.
白起	bái qǐ	n. Bai Qi. One of the main male characters in Love and Producer, a mobile game about dating and relationships.  He is a SWAT officer. His supernatural power is wind field manipulation. This character became popular on China’s social media in December, 2017.
李泽言	lǐ zé yán	n. Li Zeyan, one of the main male characters in Love and Producer, a mobile game about dating and relationships. He is the CEO of Huarui in the financial services industry. His supernatural power is time manipulation. This character became popular on China’s social media in December, 2017.
土木三班陈同学	tǔ mù sān bān chén tóng xué	n. Student Chen from Class 3 of Civil Engineering. This Internet slang term originally comes from a vlogger’s pranks on male gamers who like trolling online. In the prank, vlogger Bei Lala uses a voice changer to pretend to be a Taiwanese girl and requests the target trolls to sing a song for him. After the guy falls for him, he reveals his gender.
陈独秀	chén dú xiù	n. Chen Duxiu. As an Internet slang term, it does not refer to Chen Duxiu, a Chinese revolutionary socialist, educator, philosopher, and author, who co-founded the Chinese Communist Party (with Li Dazhao) in 1921, serving from 1921 to 1927 as its first General Secretary.
诺兰黑	nuò lán hēi	n./adj. Nolan+black. Christopher Nolan detractors. This Internet slang term is used to describe people who dislike Christopher Nolan’s film style.
陪跑	péi pǎo	v. Accompany+run. To be nominated for an award that one is not to win. This Internet slang term often describes an actor or singer who never wins an award that he or she is constantly nominated for.
卖腐	mài fǔ	v. Sell+gayness. To present oneself or a piece of artwork in a way that appeals to an audience that adore homosexuality.
伐木累	fá mù leì	n. Wood+cutting+exhausting. Exhausting to cut wood. This Internet slang term means “family” because of the similar pronunciation.
舔屏向	tiǎn píng xiàng	adj. Lick+screen+direction. (Of a video or article) created to show one’s admiration for a celebrity’s physical appearance.
黑化	hēi huà	v. To become black. (Of one’s public image) to deteriorate as negative news surfaces. This Internet slang term also refers to a good guy turning into a bad guy in a TV show.
大表姐	dà biǎo jiě	n. The eldest cousin sister. This Internet slang term is an affectionate nickname for American actress Jennifer Lawrence and Chinese model Liu Wen.
甜茶	tián chá	n. Sweet tea. This Internet slang term is an affectionate nickname for actor Timothée Chalamet.
古风	gǔ fēng	n. Ancient style. This Internet slang term refers to literature, music, and art that portray or reflect the ancient Chinese style.
次元壁	cì yuán bì	n. Dimension+wall. The boundaries of different fields. This Internet slang term stemmed from 次元 [cì yuán]. It is often used humorously and admirably to describe the unexpected connections between disparate fields.
炸号	zhà hào	v. Explode+account. [Of a Weibo account] to be deactivated permanently for breaking the community regulations of Sina Weibo.
抓马	zhuā mǎ	adj. Dramatic. This Internet slang term sounds like the English word “drama.” It is often used to describe someone who habitually responds to situations in a melodramatic way.
活好不粘人	huó hǎo bù nián rén	<Expression> Good at [lovemaking] and not needy. This expression comes from the hookup culture in China.
三连	sān lián	n. A string of three [things]. This Internet slang term is used to describe a string of three things. For example, 素質三連 [sù zhì sān lián] means “a string of three curse words.”
尬黑	gà hēi	v. Embarrassed+vilify. To slander [a celebrity]. This Internet slang term means to suddenly spread rumors about a celebrity who rarely has scandals. The rumors are usually considered so outlandish that they are embarrassing.
白嫖饭	bái piáo fàn	n. Free+patronize+fan. Fans who patronize [a prostitute] for free. Here “prostitute” actually refers to an idol. This Internet slang term is a pejorative term for fans who are not willing to spend money or take part in social media campaigns for their idols. They only want to enjoy the idols’ works for free without making any contribution to the idols’ careers.
金主	jīn zhǔ	n. Gold+owner. Sponsor. This Internet slang term refers to the sponsor of a TV show or other projects.
爸爸	bà ba	n. Dad. This Internet slang term is a humorous nickname for rich men that you wished to have as your parents so that you could have their money. For example, Jack Ma is widely dubbed Daddy Jack Ma.
地主家的傻儿子	dì zhǔ jiā de shǎ ér zi	n. The landlord’s silly son. This Internet slang term is often used affectionately to describe one’s adorkable male idol.
请开始你的表演	qǐng kāi shǐ nǐ de biǎo yǎn	<Expression> Please start your performance. Originally overused in talent shows by the judges to invite the contestants to start their performances, this expression became popular around the end of 2016. Now it is often used humorously to allow someone to talk or brag.
天菜	tiān cài	n. Heavenly dish. When you say someone is your “heavenly dish,” you mean that person is exactly your type—a person of your dreams.
辣	là	Equivalent to 那 [nà] n. That. This Internet slang term mimics the Hunan accent for comic effect.
腻害	nì hài	n. Awesome. This Internet slang term mimics the Taiwanese Mandarin accent for comic effect.
亲测有效	qīn cè yǒu xiào	<Expression> [I’ve] tested it myself; [it’s] effective. This expression is often used when recommending something.
云吸猫	yún xī māo	n. Cloud+sniff+cat. Related to 吸貓 [xī māo] “raise a pet cat,” this Internet slang term refers to cat lovers’ enjoying the cat pictures posted online by other people.
土酷	tǔ kù	adj. Provincial+cool. This Internet slang term sounds like “too cool.” It refers to the style that accentuates the humor of mundane and unrefined clothes and objects.
挽尊	wǎn zūn	v. To save the dignity [for the original poster]. This Internet slang term is used when you leave the first comment on a post that hasn’t been replied for a long time. The purpose of leaving the comment is to cheer up the neglected original poster.
天仙攻	tiān xiān gōng	n. Fairy+attack. This Internet slang term is the fans’ nickname for actress Liu Yifei or Crystal Liu in 2015. Liu Yifei is famous for her role in The Return of the Condor Heroes as the beautiful and elegant Xiaolongnü. She also dubbed “Sister Fairy.” The new nickname was originally used to express the fans’ admiration for her dashing and slightly masculine look when dressed in suits.
主角光环	zhǔ jué guāng huán	n. Main character+halo. The halo of the main character. This Internet slang term refers to the pattern in games, films and TV shows that the main characters are unusually lucky in adversity.
狗头	gǒu tóu	n. Dog+head. This Internet slang term refers to the emoticons featuring the head of a dog. The emoticon is often used at the end of a sentence to signify that the remark is ironic or sarcastic.
空降	kōng jiàng	v. To descend from the sky. This Internet slang term is often used to describe someone or something that suddenly appears out of the blue. 
世界那么大，我想去看看	shì jiè nà me dà, wǒ xiǎng qù kàn kàn	<Expression> The world is so big; I want to go take a look at it. This expression became famous because it was the resignation letter of Gu Shaoqiang, a teacher from Sichuan, in 2015. Her resignation letter caused a buzz on social media because many people resonated with her yearning for traveling.
斜杠青年	xié gàng qīng nián	n. Slash youth. Young people with multiple careers or identities. [Self-proclaimed] versatile young people. This Internet slang term is often used in self description.
每一个抖腿爱好者的心里. 大概都住著一台缝纫机	měi gè dǒu tuǐ ài hào zhě de xīn lǐ, dà gài dōu zhù zhe yì tái féng rèn jī	<Expression> In the heart of everyone that likes to shake their legs [while sitting] lives a sewing machine. This expression is often used to tease or criticize people with jittery legs while sitting.
诗和远方	shī hé yuǎn fāng	<Expression> Poetry and the far-off land. This expression comes from the quote from Zhang Kequn, musician Gao Xiaosong’s mother, “Life is more than resigning to the mundane affairs in life; it is also about poetry and the far-off land.” This quote became popular among Chinese young people under the pressure of high housing prices in big cities. It is often cited to inspire people to stop fretting over not amassing enough material wealth and instead find a place of inner peace through art and travel.
双标	shuāng biāo	n./adj. Double standard. This Internet slang term is short for 雙重標準 [shuāng chóng biāo zhǔn].
暴露年龄	bào lù nián líng	v. To give away one’s age. This Internet slang term is often used when mentioning something that happened a long time ago and pokes fun at the speaker’s age. It is often used in self-mockery.
塑料花姐妹情	sù liào huā jiě meì qíng	n. Plastic flowers+sisterhood. Vulnerable or insincere female friendship. Fair-weather friendship. This Internet slang term refers to women who appear to be best friends forever but actually scheme against each other in private.
背锅侠	bēi guō xiá	n. Carry+wok+knight. Scapegoat. This Internet slang term derives from 背鍋 [bēi guō].
过气网红	guò qì wǎng hóng	n. Has-been+Internet celebrity. A former Internet celebrity who is no longer popular.
宝妈	bǎo mā	n. Baby+mom. This Internet refers to mothers of young children.
送分题	sòng fēn tí	n. Send+point+problem. Very easy question [on an exam]. This Internet slang term refers to question to which you must know the answer.
送命题	sòng mìng tí	n. Send+life+problem. Dangerous question that could get you killed if you didn’t answer it correctly. This Internet slang term refers to a tricky question raised by someone who expects you to answer it exactly the way he or she wants.
不可描述之事	bù kě miáo shù zhī shì	n. The indescribable thing. Sex.
口嫌体正直	kǒu xián tǐ zhèng zhí	<Expression> Mouth+avoid+body+honest. They say they don’t want it, but their body language says otherwise. Short for the Japanese expression “口が嫌だと言っても体は正直なものだ,” this expression pokes fun at people who deny their true feelings about something. It is often used in a romantic or sexual context, referring to someone who claimed to dislike a date or crush, but their bodily reactions suggest otherwise.
嘴上说不要，身体却很诚实	zuǐ shàng shuō bú yào, shēn tǐ què hěn zhèng zhí	<Expression> Another translation of 口嫌體正直 [kǒu xián tǐ zhèng zhí]: Orally [they] say they don’t want it, but [their] bodies are very honest. 
逃离北上广	táo lí běi shàng guǎng	<Expression> To flee from Beijing, Shanghai, and Guangzhou. This expression describe the phenomenon of white-collar workers quitting their jobs in China’s metropolises, especially Beijing, Shanghai, and Guangzhou, and choose to work and live in second- and third-tier cities instead. They give up the life in first-tier cities often because they can’t afford the apartment prices or bear the air pollution in those metropolises.
鲈鱼	lú yú	n. Bass, any of various North American freshwater fish with lean flesh (especially of the genus Micropterus). This Internet slang term is a derogatory nickname for Chinese talk show host Chen Luyu because of similar pronunciation. Sexism is evident in the use of this term.
土嗨	tǔ hāi	adj. rustic+excited. This Internet slang term was originally used to describe an electronic dance music dilettante who mistakes DJ for electronic dance music. Now it is commonly used to describe Chinese electronic dance music that sound amateurish by international standards. The contempt for unsophisticated composers is quite obvious, judged from the use of the character 土 [tǔ] “uncouth, unsophisticated, rural.”
脑子瓦特	nǎo zi wǎ tè	<Expression> Brain+Watt. The brain is damaged. 瓦特 [wǎ tè] means “damaged” in the Shanghai dialect. This expression is used to lambaste someone. The meaning is similar to “[someone] is going nuts” or “[someone] is stupid.”
装逼犯	zhuāng bī fàn	n. Boast+criminal. Blowhard, barggart, poseur.
地域炮	dì yù pào	n./v. Region+cannon. To berate people from a region on the Internet.
躁起来	zào qǐ lai	<Expression> Get excited. Quoted from the song “Miss Dong” by Song Dongye, this expression is used to encourage people to become excited about something.
好看的皮囊千篇一律，有趣的灵魂万里挑一	hǎo kàn de pí náng qiān piān yí lǜ, yǒu qù de líng hún wàn lǐ tiāo yī	<Expression> Good-looking letter bags all look alike, but interesting souls are one in ten thousand. Good-looking people are similar, but interesting souls are hard to find. This expression is commonly used among fans to describe their idols.
炮总	pào zǒng	n. Cannon+Boss. This Internet slang term is a nickname for British actor Paul Bettany 炮 [pào] sounds like “Paul.”
老白	lǎo bái	n. Old+White. This Internet slang term is a nickname for American actor Bryan Cranston, because 白 [bái] “White” is his last name on Breaking Bad. He gained popularity in China because of his performance on Breaking Bad.
可以说是	kě yǐ shuō shì	<Expression> It can be said that [very adj. ].  You can say it’s [very adj.]This expression became popular in 2017 to express one’s opinion about something or someone.
网瘾少女	wǎng yǐn shào nǚ	Internet addiction+teenage girl. Teenage girl with an addiction to the Internet. This Internet slang term is often used to describe young women who spend way too much time on the Internet, usually because they like watching TV shows or playing mobile games.
我下面给你吃	wǒ xià miàn gěi nǐ chī	<Expression> I will cook some noodles for you to eat. The expression was originally a classic line in Hong Kong TV shows, but in Simplified Chinese, 下面 [xià miàn] “below, down there” and 下麵 [xià miàn] “cook noodles” are both written as the former word, so mainland Internet users have developed a new interpretation of the line: I will let you eat me down there.
脏辫	zāng biàn	n. Dirty+braids. Deadlocks.
床上运动	chuáng shàng yùn dòng	n. On the bed+exercise. Exercise in bed. This Internet slang term is a euphemism for sexual intercourse.
蠢哭	chǔn kū	v. Foolish+cry. (Of behavior) so asinine that it brought me to tears. This Internet slang term is a common quibble about something and someone that does not live up to one’s expectation. Hyperbole is involved in this usage.
网感	wǎng gǎn	n. Web+sense. The level of interactivity with the viewers on the Internet. This Internet slang term is often used as a standard for evaluating TV shows. A TV program with a good web sense has a large fan base on the Internet, satisfies Internet users’ aesthetic needs, and sparks heated discussions on the Internet.
杀马特	shā mǎ tè	adj./n. Kill+horse+special. Smart. The scene people. This Internet slang term mimics the pronunciation of the English word “smart,” but it is used to tease the teenagers and young adults who prefer a fashion style that emphasizes androgyny and bright colors. These young people usually migrated from rural areas to urban areas. They lack higher education and take on low-income jobs in cities. Their fashion choices reflect their need for attention and sense of alienation in the process of urbanization.
洗剪吹	xǐ jiǎn chuīand	n. Wash+cut+blow. This Internet slang term refers to the scene people’s hairstyle as well the scene people as a group.
大吉大利，今晚吃鸡	dà jí dà lì, jīn wǎn chī jī	<Expression> Great luck, great profit; eat chicken tonight. Winner winner, chicken dinner. This expression is from the popular mobile game “Player Unknown’s Battlegrounds.” Now the second part of the slogan has become another way of saying “I have a nice plan for tonight.”
高级脸	gāo jí liǎn	n. High-end face. This Internet slang term refers to the latest beauty trend among Chinese women. A Chinese woman who has a high-end face usually looks a little masculine. She often has the single eyelids, relatively small, long, and wide-set eyes, slightly higher cheekbones, thicker lips, and a chiseled jawline. The above facial features convey an air of aloofness and even frigidity. This trend differs from the traditional standard for female beauty which accentuates femininity and childlike innocence. The Chinese models popular in the West such as Lv Yan, Du Juan, and Liu Wen may have contributed to popularity of this Internet slang term.
男频	nán pín	n. Male+channel. Internet novels that target male readers. Such novels are usually about wars and picking up women.
女频	nǚ pín	n. Female+channel. Internet novels that target female readers. Such novels are usually about love triangles and homosexual love.
补档	bǔ dǎng	v. Repair+document. To re-upload a shared file to the Internet after a previously created link expired. This Internet slang term is often used in the context of sharing movies or videos on the Internet.
第X弹	dì n dàn	n. No. X shot. Derived from the Japanese culture, this Internet slang term is used to introduce a new piece of work (article, illustration, video) in a series.
果粉	guǒ fěn	n. Fruit+fan. Apple fan. This Internet slang term refers to a fan of Apple products.
备胎	bèi tāi	n. Spare tire. Back burner. This Internet slang term refers to  a person to whom one is not presently committed, and with whom one maintains some degree of communication, in order to keep or establish the possibility of future romantic and/or sexual involvement.
周冬雨式凝视	zhōu dōng yǔ shì níng shì	<Expression> Zhou Dongyu’s gaze. This expression teases actress Zhou Dongyu’s relatively large distance between the eyes.
绿光	lǜ guāng	n. Green light. This Internet slang terms comes from Stephanie Sun’s song “Green Light” but is now used to mock people whom were cheated on by their partners.
