抽象意思	chōuxiàng yìsi	figurative meaning	stront1
部首	bùshǒu	radical (chinese)	stront1
一棵树	yīkēshù	a tree	stront1
简单	jiǎndān	simple/ easy	stront1
容易+verb/ adj.	róngyì + verb /   adj .	easy to do/ without difficulty/ have the tendency to	stront1
中文很容易学	zhōngwén hěn róngyì xué	Chinese is easy to learn	stront1
白色的衣服很容易脏	báisè de yīfú hěn róngyì zāng	White clothes are easy to dirty	stront1
表达	biǎodá	Express	stront1
正常	zhèngcháng	normal	stront1
灾难	zāinàn	Disaster	stront1
麻烦	máfan	trouble/ bring trouble	stront1
打开窗子	dǎkāi chuāngzi	Open the window	stront1
过去	guòqu	to go over	stront1
经过	jīngguò	to walk pass	stront1
过朋友家去	guò péngyǒujiā qù	Go a friend's house	stront1
人工智能	réngōngzhìnéng	AI	stront1
工作上的工作	gōngzuò shàng de gōngzuò	work work	stront1
进这里来	jìn zhèlǐ lái	Come here	stront1
带一本书到中国去	dài yī běnshū dào zhōngguó qù	Take a book to China	stront1
我走到公司去	wǒ zǒu dào gōngsī qù	I go to the company (I'm still not around the company)	stront1
我走到公司来了	wǒ zǒu dào gōngsī lái le	I've walked to the company (I'm around the company)	stront1
身份证	shēnfènzhèng	ID card	stront1
未婚夫和未婚妻	wèihūnfū hé wèihūnqī	fiance and fiancee	stront1
秘书	mìshū	secretary	stront1
整理	zhěnglǐ	tidy	stront1
接电话	jiēdiànhuà	Answer the phone	stront1
回答问题	huídá wèntí	answer the questions	stront1
秘密	mìmì	secret	stront1
办公室	bàngōngshì	office	stront1
卧室	wòshì	bedroom	stront1
咨询室	zīxúnshì	Consulting room	stront1
休息室	xiūxīshì	lounge	stront1
冬令时	dōnglìng shí	daylight saving time	stront1
时区	shí qū	Time zone	stront1
醒	xǐng	Awake	stront1
视频	shìpín	video	stront1
吃了睡睡了吃	chī le shuìshuì le chī	a phrase that's used to describe someone being lazy	stront1
妈妈一起床就做早饭	māma yī qǐchuáng jiù zuò zǎofàn	mum cooks breakfast soon as she gets up	stront1
一...就...	yī ... jiù ...	as soon as...	stront1
种子	zhǒngzi	seed	stront1
种类	zhǒnglèi	type	stront1
流汗	liúhàn	to sweat	stront1
一场雨	yīcháng yǔ	A rain	stront1
一场雪	yīcháng xuě	A snow	stront1
看一场电影	kàn yīcháng diànyǐng	watch a movie	stront1
一部电影	yībù diànyǐng	a movie (the item)	stront1
一场比赛	yīcháng bǐsài	a match	stront1
一场考试	yīcháng kǎoshì	An exam	stront1
简体字	jiǎntǐzì	Simplified word	stront1
繁体字	fántǐzì	Traditional Chinese character	stront1
原因	yuányīn	reason	stront1
数据	shùjù	data	stront1
模型	móxíng	Model	stront1
拼写检查	pīnxiě jiǎnchá	Spell Check	stront1
经理	jīnglǐ	manager	stront1
办事	bànshì	to get things done	stront1
办手续	bànshǒuxù	get formalities/ paperwork done	stront1
打鼾	dǎhān	snore	stront1
市场	shìchǎng	market	stront1
一万	yīwàn	10,000	stront1
电动汽车	diàndòngqìchē	electric car	stront1
补贴	bǔtiē	subsidy	stront1
一辆自行车	yīliàng zìxíngchē	a bicycle	stront1
一列火车	yīliè huǒchē	A train	stront1
一架飞机	yījià fēijī	an airplane	stront1
办公楼	bàngōnglóu	Office building	stront1
层	céng	layer	stront1
一楼	yīlóu	First floor	stront1
大堂	dàtáng	Lobby	stront1
一把伞	yībǎ sǎn	an umbrella	stront1
一把刀	yībǎ dāo	a knife	stront1
一把椅子	yībǎ yǐzi	a chair	stront1
一把钥匙	yībǎ yàoshi	A bunch of keys	stront1
门把	mén bǎ	doorknob	stront1
扶手	fúshǒu	handrail	stront1
量词	liàngcí	quantifier	stront1
一件衣服	yījiàn yīfú	a piece of clothing	stront1
一件外套	yījiàn wàitào	a jacket	stront1
一条裙子	yītiáo qúnzi	dress/ skirt	stront1
一条裤子	yītiáo kùzi	a pair of pants	stront1
教室	jiàoshì	classroom	stront1
一张桌子	yīzhāng zhuōzi	a table	stront1
送她回家	sòng tā huíjiā	send her home	stront1
接她下班	jiē tā xiàbān	Pick up her	stront1
命令	mìnglìng	order/ to command	stront1
只有...才...	zhǐyǒu ... cái ...	only...	stront1
好好儿	hǎohāor	well	stront1
为她想	wéi tā xiǎng	Think for her	stront1
在她的情况里	zài tā de qíngkuàng lǐ	In her situation	stront1
常见	chángjiàn	common	stront1
商人	shāngrén	businessman	stront1
商业	shāngyè	Business	stront1
从商	cóngshāng	do business	stront1
企业	qǐyè	enterprise	stront1
企业家	qǐyèjiā	entrepreneur	stront1
高楼大厦	gāolóudàshà	skyscraper	stront1
西装	xīzhuāng	Suit	stront1
工位	gōngwèi	a seat in an office	stront1
一篇日记	yīpiān rìjì	A diary	stront1
搜索	sōusuǒ	search	stront1
搜索引擎	sōusuǒyǐnqíng	search engine	stront1
排除法	páichúfǎ	process of elimination	stront1
烦恼	fánnǎo	trouble	stront1
举重	jǔzhòng	weightlifting	stront1
臊	sāo	smell of urine	stront1
饮料	yǐnliào	drinks	stront1
红牛	hóngniú	red bull	stront1
专心	zhuānxīn	focus	stront1
冷萃咖啡	lěngcuì kāfēi	cold brew coffee	stront1
电池	diànchí	Battery	stront1
烦躁	fánzào	Irritable	stront1
食物	shíwù	food (formal)	stront1
一顿饭	yīdùnfàn	a meal	stront1
吃的（东西）	chī de （ dōngxi ）	food	stront1
零食	língshí	snack	stront1
（街头）小吃	（ jiētóu ） xiǎochī	street food	stront1
在街上	zài jiēshang	on the street	stront1
柚子	yòuzi	pomelo	stront1
西柚	xīyòu	grapefruit	stront1
红肉橙	hóngròu chéng	cara cara	stront1
释迦果	shìjiā guǒ	Cherimoya	stront1
拉丁美洲	lādīngměizhōu	Latin America	stront1
稳定	wěndìng	stable	stront1
去年	qùnián	last year	stront1
明年	míngnián	next year	stront1
心情很复杂	xīnqíng hěn fùzá	have mixed emotions/ feelings	stront1
朋友对我说	péngyou duì wǒ shuō	Friends tell me	stront1
向我跑来	xiàng wǒ pǎo lái	Running to me	stront1
能力很差	nénglì hěnchā	Poor ability	stront1
害虫	hàichóng	pest	stront1
益虫	yìchóng	good insects	stront1
集体	jítǐ	collectively	stront1
性爱派对	xìngài pàiduì	orgy	stront1
礼物	lǐwù	Gift	stront1
国旗	guóqí	National flag	stront1
爬	pá	climb/ crawl	stront1
攀岩	pānyán	rock climbing	stront1
爬山	páshān	hiking	stront1
注意	zhùyì	pay attention/ be aware	stront1
天气预报	tiānqìyùbào	Weather forecast	stront1
这次爬山	zhècì páshān	this hiking	stront1
急救箱	jíjiùxiāng	First aid kit	stront1
幻灯片	huàndēngpiàn	Slide	stront1
降落伞	jiàngluòsǎn	parachute	stront1
军队	jūnduì	army	stront1
掉东西	diào dōngxi	drop sth	stront1
炸弹	zhàdàn	bomb	stront1
旗子	qízi	flag	stront1
面试	miànshì	interview	stront1
会议室	huìyìshì	meeting room	stront1
一家人	yījiārén	family	stront1
很近的地方	hěnjìn de dìfāng	a close place	stront1
附近的地方	fùjìn de dìfāng	Nearby	stront1
自驾游	zìjiàyóu	Self -driving tour	stront1
西藏	xīzàng	Tibet	stront1
躲起来	duǒqǐlái	hide (oneself) up	stront1
躲猫猫	duǒmāomāo	hide and seek	stront1
藏起来	cáng qǐlai	hide (something) up	stront1
我藏我的钱在床下	wǒcáng wǒ de qián zài chuáng xià	I hide my money under bed	stront1
我躲在床下	wǒ duǒ zài chuáng xià	I hide under bed	stront1
意思	yìsi	literal meaning	stront1
有意思	yǒuyìsi	interesting	stront1
意义	yìyì	meaning/ significance	stront1
有意义	yǒu yìyì	Significant	stront1
一条鱼	yītiáo yú	a fish	stront1
一条蛇	yītiáo shé	A snake	stront1
记得	jìde	Remember	stront1
我记得有一次...	wǒ jìde yǒu yīcì ...	I remember once ...	stront1
饮食	yǐnshí	diet	stront1
生日聚会	shēngrì jùhuì	Birthday party	stront1
抓马	zhuāmǎ	relationship drama	stront1
板棍	bǎngùn	stick (hurling)	stront1
房东	fángdōng	landlord	stront1
我在想...	wǒ zài xiǎng ...	I'm wondering...	stront1
球棍	qiúgùn	stick/ bat	stront1
器材	qìcái	equipment	stront1
棒球棒	bàngqiúbàng	baseball bat	stront1
柔道棕带	róudào zōngdài	Judo brown belt	stront1
员工	yuángōng	staff	stront1
抗议	kàngyì	protest	stront1
夏天	xiàtiān	summer	stront1
短裤	duǎnkù	shorts	stront1
长裤	chángkù	trousers	stront1
特点	tèdiǎn	Characteristic	stront1
T恤	txù	t-shirt	stront1
背心	bèixīn	tank top	stront1
卫衣	wèiyī	jumper	stront1
毛衣	máoyī	sweater	stront1
连帽衫	liánmàoshān	hoodie	stront1
围巾	wéijīn	scarf	stront1
外套	wàitào	jacket	stront1
大衣	dàyī	Coat	stront1
运动鞋	yùndòngxié	sports shoes	stront1
皮鞋	píxié	leather shoes	stront1
高跟鞋	gāogēnxié	High heel	stront1
凉鞋	liángxié	sandals	stront1
拖鞋	tuōxié	slippers	stront1
泰国	tàiguó	Thailand	stront1
衬衫	chènshān	shirt	stront1
一台电脑	yītái diànnǎo	a computer	stront1
一棵植物	yīkē zhíwù	A plant	stront1
一对情侣	yīduì qínglǚ	A couple	stront1
很高的地位	hěn gāo de dìwèi	high status	stront1
集训课	jíxùn kè	Training course	stront1
一对一	yīduìyī	one on one	stront1
我想着...	wǒ xiǎngzhe ...	我以为	stront1
我觉着...	wǒ juézhe ...	我觉得的口语	stront1
球芽甘蓝/抱子甘蓝	qiú yágānlán / bàozigānlán	brussels sprouts	stront1
羽衣甘蓝	yǔyī gānlán	kale	stront1
供你参考	gōng nǐ cānkǎo	FYI / by the way (more formal)	stront1
顺便说一下	shùnbiàn shuō yīxià	By the way (informal)	stront1
潮湿	cháoshī	humid	stront1
白天的时候	báitiān de shíhou	during the daytime	stront1
仅供参考	jǐngōngcānkǎo	for reference only (may be incorrect)	stront1
大家	dàjiā	Everyone	stront1
大部分	dàbùfen	a majority	stront1
我不学中文了！	wǒ bùxué zhōngwén le ！	I don't learn Chinese anymore!	stront1
种菜	zhǒngcài	plant vegetables	stront1
农贸市场	nóngmàoshìchǎng	farmers market	stront1
农民	nóngmín	Farmer	stront1
甜品	tiánpǐn	Dessert	stront1
糖果	tángguǒ	sweets	stront1
噩梦	èmèng	Nightmare	stront1
没礼貌	méi lǐmào	impolite/ rude	stront1
出差	chūchāi	On business trip	stront1
即使... 也...	jíshǐ ...   yě ...	even if...	stront1
酸	suān	sour	stront1
甜	tián	sweet	stront1
苦	kǔ	bitter	stront1
辣	là	spicy	stront1
咸	xián	salty	stront1
涩	sè	astringent	stront1
腥	xīng	fishy	stront1
人生的酸甜苦辣	rénshēng de suāntiánkǔlà	Life's sweet and bitterness	stront1
歐楂	ōuzhā	medlar	stront1
中世纪	zhōngshìjì	medieval	stront1
成熟	chéngshú	mature	stront1
熟成	shúchéng	ripe (fruit)	stront1
烂	làn	rotten	stront1
软化	ruǎnhuà	soften	stront1
粉丝	fěnsī	fan	stront1
俱乐部	jùlèbù	club	stront1
卡	kǎ	lag (in bad wifi connection)	stront1
流量	liúliàng	(cellular) data	stront1
过程	guòchéng	process	stront1
又爱又恨	yòu ài yòu hèn	Love and hate	stront1
盐	yán	Salt	stront1
放学	fàngxué	get off school	stront1
放假	fàngjià	Have a holiday	stront1
之后	zhīhòu	later on	stront1
补	bǔ	make up for it (e.g. make up for work)	stront1
不舒服	bù shūfu	uncomfortable	stront1
心里不舒服	xīnli bù shūfu	be offended (without telling others)	stront1
沟通	gōutōng	communicate	stront1
退货	tuìhuò	return the goods	stront1
赔钱	péiqián	compensate (with money)	stront1
假一赔十	jiǎyī péishí	如果在我的商店里你买到了一个假货（jiǎ huò fake goods），我会赔十个商品的钱	stront1
总统	zǒngtǒng	president	stront1
候选人	hòuxuǎnrén	candidate	stront1
让我想起了	ràng wǒ xiǎngqǐ le	reminds me of	stront1
提醒	tíxǐng	to remind someone to do	stront1
一张纸条	yīzhāng zhǐtiáo	a memo	stront1
一个梗	yīgè gěng	a meme	stront1
热可可	rè kěkě	hot coco	stront1
出发	chūfā	Set off	stront1
乱	luàn	messy	stront1
性格	xìnggé	personality	stront1
没那么乱	méi nàme luàn	Not so messy	stront1
区	qū	district	stront1
商业区	shāngyèqū	Business district	stront1
住宅区	zhùzháiqū	Residential area	stront1
五星	wǔxīng	Five -star	stront1
责任	zérèn	responsibility	stront1
飞行员	fēixíngyuán	pilot	stront1
演员	yǎnyuán	actor	stront1
售货员	shòuhuòyuán	shop assistant	stront1
表情很丰富	biǎoqíng hěn fēngfù	expressive (facial expressions)	stront1
演技很好	yǎnjì hěn hǎo	good acting skills	stront1
客户	kèhù	client	stront1
招待客人	zhāodài kèrén	to welcome guests	stront1
宿舍	sùshè	dormitory	stront1
解释	jiěshì	explain	stront1
期待	qīdài	Expectation	stront1
参加比赛	cānjiā bǐsài	Participate in the competition	stront1
轮滑	lúnhuá	Roller skating	stront1
好胜	hàoshèng	competitive	stront1
“照骗”	“ zhàopiàn ”	catfish photo	stront1
骗子	piànzi	scammer	stront1
牛角包	niújiǎo bāo	Croissant	stront1
杏仁	xìngrén	almond	stront1
杏仁膏	xìngrén gāo	marzipan	stront1
杏仁糊	xìngrén hú	almond paste	stront1
芝麻糊	zhīmahú	Sesame paste	stront1
单词卡	dāncí kǎ	flashcard	stront1
找到一个方法	zhǎodào yīgè fāngfǎ	figure out	stront1
爱情片	àiqíngpiān	romantic movie	stront1
恐怖片	kǒngbùpiān	Horror film	stront1
动作片	dòngzuòpiān	Action movie	stront1
惊悚片	jīngsǒngpiān	thriller	stront1
电视剧	diànshìjù	TV drama	stront1
刷剧	shuājù	binge watch tv shows	stront1
公司法	gōngsīfǎ	Corporate law	stront1
民法	mínfǎ	Civil law	stront1
刑法	xíngfǎ	criminal law	stront1
自律	zìlǜ	self-discipline (名词/形容词)	stront1
规律	guīlǜ	pattern	stront1
有规律的生活	yǒu guīlǜ de shēnghuó	routined life	stront1
律师	lǜshī	lawyer	stront1
给你留下了...的印象	gěi nǐ liúxià le ... de yìnxiàng	Leave you the impression of ...	stront1
反义词	fǎnyìcí	antonym	stront1
浅	qiǎn	shallow	stront1
水很深	shuǐ hěn shēn	deceiving	stront1
颜色很深/ 浅	yánsè hěnshēn /   qiǎn	dark/ light colour	stront1
对...很熟悉	duì ... hěn shúxī	Very familiar	stront1
睡衣	shuìyī	pyjamas	stront1
异人之下	yì rén zhīxià	I am Nobody (C-Drama)	stront1
X以上	x yǐshàng	More than X	stront1
角色	juésè	character	stront1
情节	qíngjié	plot	stront1
仅仅因为	jǐnjǐn yīnwèi	only because	stront1
位置	wèizhi	Location	stront1
打哈欠🥱	dǎhāqian 🥱	Yawning	stront1
标准	biāozhǔn	standard	stront1
未来	wèilái	future	stront1
体重	tǐzhòng	body weight	stront1
可靠	kěkào	reliable	stront1
蜜月期	mìyuè qī	honeymoon phase	stront1
慢性病	mànxìngbìng	chronic disease	stront1
开过分的玩笑	kāi guòfèn de wánxiào	the joke has gone too far	stront1
要想...	yào xiǎng ...	If you want ...	stront1
共同爱好	gòngtóngàihǎo	mutual hobby	stront1
共同话题	gòngtónghuàtí	mutual chat material	stront1
共同朋友	gòngtóng péngyou	mutual friend	stront1
共同敌人	gòngtóng dírén	mutual enemy	stront1
共同生活	gòngtóng shēnghuó	live together	stront1
共同努力	gòngtóngnǔlì	Work together	stront1
形容词	xíngróngcí	adjective	stront1
合适	héshì	suitable/ appropriate	stront1
有幸福感	yǒu xìngfúgǎn	have a sense of happiness	stront1
强迫症	qiǎngpòzhèng	obsessive-compulsive disorder	stront1
合作	hézuò	cooperate	stront1
复制	fùzhì	copy	stront1
粘贴	zhāntiē	paste	stront1
开心	kāixīn	（最常用）开心😄，不开心😢	stront1
高兴	gāoxìng	很高兴认识你/ 高兴😄，不高兴😠	stront1
快乐	kuàilè	新年快乐/ 生日快乐/ 圣诞快乐/ 快乐的一天	stront1
愉快	yúkuài	周末愉快/ 合作愉快/ 旅途愉快/ 我有一个愉快的假期	stront1
愉悦	yúyuè	我今天心情很愉悦	stront1
幸福	xìngfú	很深，很稳定，很长时间的	stront1
梗	gěng	meme  (official translation)	stront1
表情包	biǎoqíng bāo	meme (with image)	stront1
官方	guānfāng	official (e.g. the "official translation")	stront1
算了	suànle	nevermind	stront1
没事了	méishì le	nevermind	stront1
指示牌	zhǐshìpái	sign (e.g. in the Ithaka kitchen)	stront1
过塑	guòsù	laminate (vb.)	stront1
天使	tiānshǐ	Angel	stront1
平底煎锅	píngdǐ jiānguō	frying pan	stront1
铸铁	zhùtiě	cast iron	stront1
鑄鐵	zhùtiě	cast iron (just including bc the traditional is insane)	stront1
小扁豆	xiǎobiǎndòu	lentil	stront1
粉末	fěnmò	powder	stront1
香菜籽	xiāng càizǐ	coriander (seeds)	stront1
土茴香籽	tǔ huíxiāng zǐ	cumin	stront1
责备	zébèi	blame	stront1
借口	jièkǒu	excuse	stront1
按摩	ànmó	massage	stront1
步骤	bùzhòu	step	stront1
提示	tíshì	hint/ tips	stront1
民国时期	mínguóshíqī	Republic of China	stront1
冲突	chōngtū	conflict	stront1
交通	jiāotōng	transportation	stront1
裁员	cáiyuán	lay off	stront1
泡茶	pàochá	brew a cup of tea	stront1
泡面	pàomiàn	instant noodles	stront1
发	fā	to send (texts/ photos/emails)	stront1
目标	mùbiāo	goal	stront1
古希腊	gǔxīlà	Ancient Greece	stront1
古罗马	gǔluómǎ	ancient rome	stront1
词根	cígēn	word root	stront1
石头	shítou	Stone	stront1
翻译笔	fānyì bǐ	translation pen	stront1
扫	sǎo	scan	stront1
表示	biǎoshì	express	stront1
布置	bùzhì	arrange/ organise	stront1
必须	bìxū	must	stront1
能接受新的想法	néng jiēshòu xīn de xiǎngfǎ	open-minded	stront1
虚心学习	xūxīnxuéxí	learn sth with a humble attitude	stront1
婚礼	hūnlǐ	wedding	stront1
承诺	chéngnuò	promise	stront1
有很好的关系	yǒu hěn hǎo de guānxi	Have a strong connection/ good relationship	stront1
不安	bùān	insecure	stront1
西兰花	xīlánhuā	broccoli	stront1
白菜	báicài	cabbage	stront1
菜花	càihuā	cauliflower	stront1
韭菜	jiǔcài	leek	stront1
躺	tǎng	lie flat/lie down	stront1
口音	kǒuyin	accent	stront1
唯一一个	wéiyī yīgè	the only one (wei2yi1yi2ge4)	stront1
社会	shèhuì	society	stront1
不夜城	bùyèchéng	nightless/sleepless city	stront1
胡同	hútòng	Beijing's historic alleys	stront1
纽约	niǔyuē	New York	stront1
搬到	bān dào	to move to	stront1
无聊	wúliáo	boring	stront1
尴尬	gāngà	embarrassing	stront1
压力	yālì	pressure	stront1
心水	xīn shuǐ	salary	stront1
心水很高	xīnshuǐ hěn gāo	well-paid	stront1
优秀	yōuxiù	excellent	stront1
艺术家	yìshùjiā	artist	stront1
艺术	yìshù	art	stront1
音乐家	yīnyuèjiā	musician	stront1
当	dāng	to do for work	stront1
工程师	gōngchéngshī	engineer	stront1
类型	lèixíng	type	stront1
书柜	shūguì	bookshelf	stront1
历史	lìshǐ	history	stront1
建筑	jiànzhù	architecture	stront1
对。。。感兴趣	duì 。 。 。 gǎnxìngqù	have interest in smth	stront1
湾区	wānqū	bay area	stront1
穷人	qióngrén	poor people	stront1
有钱人	yǒuqiánrén	rich people	stront1
长城	chángchéng	Great Wall	stront1
越南	yuènán	Vietnam	stront1
正宗	zhèngzōng	authentic	stront1
生活	shēnghuó	to live	stront1
薄	bó	thin (e.g. a wall)	stront1
露营	lùyíng	to go camping	stront1
地图	dìtú	map	stront1
北边	běibiān	north part	stront1
海	hǎi	ocean/sea	stront1
许可证	xǔkězhèng	permit	stront1
拆	chāi	to tear down	stront1
体验	tǐyàn	to experience (more formal)	stront1
公厕	gōngcè	public toilet	stront1
愿意	yuànyì	to be willing to	stront1
暖气	nuǎnqì	heater	stront1
空调	kōngtiáo	air conditioning	stront1
自来水	zìláishuǐ	tap water	stront1
原来	yuánlái	originally	stront1
算是	suànshì	to take as	stront1
而且	érqiě	furthermore	stront1
摆着	bǎizhe	zhe refers to the existence of things. "bai" is like???	stront1
对面	duìmiàn	across, facing	stront1
健身	jiànshēn	to work out, to exercise	stront1
健身房	jiànshēnfáng	fitness room/gym	stront1
回头	huítóu	in a moment, later	stront1
校园	xiàoyuán	campus	stront1
博物馆	bówùguǎn	museum	stront1
礼堂	lǐtáng	auditorium	stront1
校内	xiàonèi	on-campus	stront1
校外	xiàowài	off-campus	stront1
吃素	chīsù	to be vegetarian	stront1
式	shì	to try	stront1
买单	mǎidān	check；to pay the bill；“check please”	stront1
结账	jiézhàng	to pay the bill	stront1
海鲜	hǎixiān	seafood	stront1
桌子	zhuōzi	table	stront1
厨房	chúfáng	kitchen	stront1
交流	jiāoliú	converse/communicate/exchange (e.g. ideas)	stront1
文具	wénjù	stationery	stront1
信用卡	xìnyòngkǎ	credit card	stront1
货币	huòbì	currency	stront1
支票	zhīpiào	check	stront1
发票	fāpiào	receipt (formal)	stront1
收据	shōujù	receipt (casual)	stront1
收	shōu	to accept; to receive (money)	stront1
欧盟	ōuméng	E.U.	stront1
欧元	ōuyuán	Euro	stront1
因为	yīnwèi	because	stront1
所以	suǒyǐ	therefore	stront1
他已经付钱了。	tā yǐjīng fùqián le 。	He has already paid.	stront1
公共汽车	gōnggòngqìchē	bus	stront1
教育	jiàoyù	education	stront1
家庭教育	jiātíngjiàoyù	parenting	stront1
严格	yángé	strict	stront1
放弃	fàngqì	to give up	stront1
了解	liǎojiě	to understand (generally)	stront1
理解	lǐjiě	to understand (reasons/rationale) deeply	stront1
鼓励	gǔlì	to support	stront1
环境	huánjìng	environment	stront1
中性	zhōngxìng	neutral	stront1
很会过日子	hěnhuì guòrìzi	knows how to spend their days	stront1
奖励	jiǎnglì	treat / to treat / reward / encourage	stront1
家家户户	jiājiāhùhù	each and every family	stront1
通电	tōngdiàn	to power up	stront1
挑水	tiāoshuǐ	to carry water (e.g. from a well)	stront1
再那块儿	zài nà kuàir	over there	stront1
家庭	jiātíng	family	stront1
富裕	fùyù	rich	stront1
富人	fùrén	rich/wealthy person	stront1
一切	yíqiè	everything	stront1
错过	cuòguò	to miss out on	stront1
真正	zhēnzhèng	real	stront1
过日子	guòrìzi	to live (daily life)	stront1
低调	dīdiào	low profile	stront1
高调	gāodiào	high profile	stront1
后院	hòuyuàn	backyard	stront1
庭院	tíngyuàn	courtyard	stront1
司机	sījī	driver	stront1
孤独	gūdú	lonely	stront1
家务	jiāwù	housework	stront1
每个人都是一个孤独的岛	měige rén dōu shì yīgè gūdú de dǎo	everyone is lonely (a lonely island)	stront1
菜市场	càishìchǎng	farmer's market	stront1
县城	xiànchéng	town	stront1
政策	zhèngcè	policy	stront1
立法	lìfǎ	legislation	stront1
看法	kànfǎ	opinion	stront1
退休	tuìxiū	to retire	stront1
气氛	qìfēn	atmosphere	stront1
友好	yǒuhǎo	friendly	stront1
生存	shēngcún	to survive	stront1
生活习惯	shēnghuóxíguàn	living habits	stront1
基本上	jīběnshang	basically	stront1
观光	guānguāng	sightseeing	stront1
经济	jīngjì	economy	stront1
发达	fādá	developed	stront1
自治县	zìzhìxiàn	autonomous region	stront1
当地	dāngdì	local (另外的地方） (lit. that place)	stront1
本地	běndì	local (这个地方） (lit. this place)	stront1
公务员	gōngwùyuán	civil servant	stront1
政府干部	zhèngfǔ gànbù	government officer	stront1
带头	dàitóu	to take the lead	stront1
营造	yíngzào	to create (an atmosphere)	stront1
方式	fāngshì	way	stront1
唠嗑	làokē	to chat （东北）	stront1
百分之	bǎifēnzhī	percent	stront1
鲜花	xiānhuā	fresh flowers	stront1
喂	wèi	to feed	stront1
旅游	lǚyóu	travel	stront1
欢迎	huānyíng	welcome	stront1
非洲	fēizhōu	Africa	stront1
北美洲	běiměizhōu	North America	stront1
南美洲	nánměizhōu	South America	stront1
大洋洲	dàyángzhōu	Oceania	stront1
南极洲	nánjízhōu	Antarctica	stront1
澳大利亚	àodàlìyà	Australia	stront1
澳洲	àozhōu	(also?) Australia	stront1
对。。。失望	duì 。 。 。 shīwàng	to be disappointed in	stront1
对。。。满意	duì 。 。 。 mǎnyì	to be satisfied with	stront1
对。。。感到很开心	duì 。 。 。 gǎndào hěn kāixīn	to feel happy about	stront1
对。。。有帮助/没帮助	duì 。 。 。 yǒu bāngzhù / méi bāngzhù	helpful/not helpful for	stront1
对。。。有影响/有好的影响	duì 。 。 。 yǒu yǐngxiǎng / yǒu hǎo de yǐngxiǎng	have a good effect on (smth)	stront1
药店	yàodiàn	pharmacy	stront1
词汇	cíhuì	vocabulary	stront1
词汇表	cíhuìbiǎo	glossary	stront1
波士顿	bōshìdùn	Boston	stront1
爱尔兰	àiěrlán	Ireland	stront1
寒假	hánjià	winter vacation	stront1
暑假	shǔjià	summer vacation	stront1
春天	chūntiān	spring	stront1
秋天	qiūtiān	autumn	stront1
冬天	dōngtiān	winter	stront1
一直往前走	yīzhí wǎngqiánzǒu	keep going straight	stront1
录音	lùyīn	recording	stront1
夸张	kuāzhāng	to exaggerate	stront1
蜻蜓	qīngtíng	dragonfly	stront1
链接	liànjiē	link (as in for a website)	stront1
虽然	suīrán	although	stront1
你呀	nǐ ya	(colloquial, used to express dissatisfaction with the person being addressed)	stront1
手痒痒	shǒu yǎngyang	(literally hands itch) eager to do smth	stront1
穿不出去	chuān bù chūqù	(colloquial, used to talk about clothes you wouldn't want to wear outside)	stront1
哪儿穿得(?)出去呀？	nǎr chuān dé ( ? ) chūqù ya ？	where would I wear it?	stront1
会被别人笑话	huì bèi biéren xiàohuà	would be laughed at by others	stront1
习惯用语	xíguànyòngyǔ	idioms (colloquialisms)	stront1
成语	chéngyǔ	idioms (proverbs)	stront1
办法	bànfǎ	solution	stront1
方法	fāngfǎ	method	stront1
作家	zuòjiā	writer	stront1
各种	gèzhǒng	all types of smth	stront1
互相	hùxiāng	each other / mutually	stront1
我们要互相学习，互相帮助。	wǒmen yào hùxiāngxuéxí ， hùxiāngbāngzhù 。	We need to learn from each other and help each other.	stront1
邮差	yóuchāi	mailman	stront1
在当地时间	zài dāngdì shíjiān	(in) local time	stront1
纪录片	jìlùpiān	documentary	stront1
省	shěng	province	stront1
胃	wèi	stomach	stront1
烤	kǎo	bake/ roast	stront1
中美洲	zhōngměizhōu	Central America	stront1
文化冲突	wénhuàchōngtū	cultural conflict	stront1
抢工作	qiǎng gōngzuò	steal jobs	stront1
文章	wénzhāng	article	stront1
新鲜	xīnxiān	fresh	stront1
赌博	dǔbó	gamble	stront1
赌场	dǔchǎng	casino	stront1
深刻	shēnkè	profound	stront1
让我印象深刻	ràng wǒ yìnxiàng shēnkè	gave me a profound impression	stront1
群体	qúntǐ	group	stront1
特征	tèzhēng	characteristic	stront1
洛杉矶	luòshānjī	Los Angeles	stront1
好客	hàokè	hospitable	stront1
游客	yóukè	tourists	stront1
人情美	rénqíng měi	beauty of humanity	stront1
冷漠	lěngmò	indifferent	stront1
接待客人	jiēdàikèrén	receive guests	stront1
放烟花	fàng yānhuā	set off fireworks	stront1
最后一秒	zuìhòu yīmiǎo	the last second	stront1
熙熙攘攘	xīxīrǎngrǎng	bustling	stront1
旅游区	lǚyóuqū	travel destination/tourist area	stront1
拥挤	yōngjǐ	crowded	stront1
奇观	qíguān	wonders	stront1
埃及	āijí	Egypt	stront1
文化包容	wénhuà bāoróng	cultural inclusiveness	stront1
老总	lǎozǒng	Boss	stront1
早点	zǎodiǎn	Early	stront1
白大褂	báidàguà	doctor's white coat	stront1
吊瓶	diàopíng	IV fluid bottle	stront1
小柴胡	xiǎocháihú	medicine for fever	stront1
火盆	huǒpén	brazier (barbecue?)	stront1
蓬荜生辉	péngbìshēnghuī	honored with your visit	stront1
先干为敬	xiāngān wéi jìng	may I propose a toast	stront1
过节	guòjié	to celebrate festival/holiday	stront1
