锋利	/sharp (e.g. knife blade)/incisive/to the point/
逢	/to meet by chance/to come across/(of a calendar event) to come along/(of an event) to fall on (a particular day)/to fawn upon/
奉献	/to offer respectfully/to consecrate/to dedicate/to devote/
否决	/to veto/to overrule/
夫妇	/a (married) couple/husband and wife/CL:對|对[dui4]/
夫人	/lady/madam/Mrs./CL:位[wei4]/
敷衍	/to elaborate (on a theme)/to expound (the classics)/perfunctory/to skimp/to botch/to do sth half-heartedly or just for show/barely enough to get by/
幅度	/width/extent/range/scope/
服从	/to obey (an order)/to comply/to defer/
服气	/to be convinced/to accept/
符号	/symbol; mark; sign/
福利	/material benefit/benefit in kind/(social) welfare/
福气	/good fortune/a blessing/
俘虏	/captive/
辐射	/radiation/
腐败	/corruption/to corrupt/to rot/rotten/
腐烂	/to rot/to putrefy/(fig.) corrupt/
腐蚀	/corrosion/to corrode (degrade chemically)/to rot/corruption/
腐朽	/rotten/decayed/decadent/degenerate/
辅助	/to assist; to aid/supplementary; auxiliary/
抚养	/to foster/to bring up/to raise/
抚摸	/to gently caress and stroke/to pet/to fondle/
俯视	/to overlook/to look down at/
富裕	/prosperous; well-to-do; well-off/
副	/secondary/auxiliary/deputy/assistant/vice-/abbr. for 副詞|副词 adverb/classifier for pairs, sets of things & facial expressions/
负担	/to bear (an expense, a responsibility etc)/burden/
覆盖	/to cover/
附和	/to agree/to go along with/to echo (what sb says)/
附件	/appendix (in a document)/enclosure (accompanying a document)/(email) attachment/accessory (for a car, computer etc)/(anatomy) adnexa/
附属	/subsidiary/auxiliary/attached/affiliated/subordinate/subordinating/
复活	/to revive/(lit. and fig.) to come back to life/(religion) resurrection/
复兴	/to revive/to rejuvenate/
腹泻	/diarrhea/to have the runs/
赋予	/to assign/to entrust (a task)/to give/to bestow/
改良	/to improve (sth)/to reform (a system)/
盖章	/to affix a seal/to stamp (a document)/to sign off on sth/
钙	/calcium (chemistry)/
干旱	/drought/arid/dry/
干扰	/to disturb/to interfere/perturbation/interference (physics)/
干涉	/to interfere/to meddle/interference/
干预	/to meddle/to intervene/intervention/
尴尬	/awkward; embarrassed/
感慨	/to sigh with sorrow, regret etc/rueful/deeply moved/
感染	/to infect; infection/(fig.) to influence/
干劲	/enthusiasm for doing sth/
纲领	/program (i.e. plan of action)/guiding principle/
港口	/port/harbor/
港湾	/bay serving as a harbor/
岗位	/a post; a job/
杠杆	/lever/pry bar/crowbar/financial leverage/
高超	/excellent/superlative/
高潮	/high tide; high water/upsurge; peak of activity/climax (of a story, a competition etc)/to have an orgasm/
高峰	/peak/summit/height/
高明	/brilliant; superior; wise/
高尚	/noble/lofty/refined/exquisite/
高涨	/to surge up/to rise/(of tensions etc) to run high/
稿件	/piece of writing submitted for publication; manuscript; article/
告辞	/to say goodbye/to take one's leave/
告诫	/to warn/to admonish/
割	/to cut/to cut apart/
搁	/to bear/to stand/to endure/
疙瘩	/swelling or lump on skin; pimple/knot; lump/preoccupation; problem/
歌颂	/to sing the praises of/to extol/to eulogize/
鸽子	/pigeon/dove/various birds of the family Columbidae/
隔阂	/misunderstanding/estrangement/(language etc) barrier/
隔离	/to separate/to isolate/
格局	/structure/pattern/layout/
格式	/form/specification/format/
革命	/to withdraw the mandate of heaven (and transition to a new dynasty) (original meaning)/revolution/revolutionary/to revolt (against sb or sth)/to revolutionize (sth)/(separable verb sometimes used in the pattern 革noun的命)/CL:次[ci4]/
个体	/individual/
各抒己见	/everyone gives their own view/
根深蒂固	/deep-rooted (problem etc)/
根源	/origin/root (cause)/
跟前	/(of children, parents etc) at one's side; living with one/
跟随	/to follow/
跟踪	/to follow sb's tracks/to tail/to shadow/tracking/
耕地	/arable land/to plow land/
更新	/to replace the old with new/to renew/to renovate/to upgrade/to update/to regenerate/
更正	/to correct/to make a correction/
公安局	/public security bureau (government office similar in function to a police station)/
公道	/fair/equitable/
公告	/post/announcement/
公关	/public relations/
公民	/citizen/
公然	/openly/publicly/undisguised/
公认	/publicly known (to be)/accepted (as)/
公式	/formula/
公务	/official business/
公正	/just; fair; equitable/
公证	/notarization/notarized/acknowledgement/
供不应求	/supply does not meet demand/
供给	/to furnish/to provide/supply (as in supply and demand)/
工艺品	/handicraft article/handiwork/CL:個|个[ge4]/
宫殿	/palace/CL:座[zuo4]/
功劳	/contribution/meritorious service/credit/
功效	/efficacy/
攻击	/to attack/to accuse/to charge/an attack (terrorist or military)/
攻克	/to capture/to take/to overcome/to solve/
恭敬	/deferential/respectful/
巩固	/to consolidate/consolidation/to strengthen/
共和国	/republic/
共计	/to sum up to/to total/
共鸣	/(physics) to resonate; resonance/sympathetic response/
勾结	/to collude with/to collaborate with/to gang up with/
钩子	/hook/
构思	/to design/to plot/to plan out/to compose/to draw a mental sketch/conception/plan/idea/composition/
孤独	/lonely/solitary/
孤立	/to isolate/isolated/unrelated; irrelevant/
辜负	/to fail to live up (to expectations)/unworthy (of trust)/to let down/to betray (hopes)/to disappoint/
姑且	/for the time being; tentatively/
古董	/curio/antique/
古怪	/strange/weird/eccentric/bizarre/
股东	/shareholder/stockholder/
股份	/a share (in a company)/stock/
鼓动	/to urge (an activity that may be beneficial, harmful or neutral); to encourage; to agitate; to instigate; to incite/to beat; to flap (wings, a fan etc)/
骨干	/diaphysis (long segment of a bone)/fig. backbone/
固然	/admittedly (it's true that...)/
固体	/solid/
固有	/intrinsic to sth/inherent/native/
固执	/obstinate/stubborn/to fixate on/to cling to/
顾虑	/misgivings; apprehensions/to worry about; to be concerned about/
顾问	/adviser/consultant/
故乡	/home/homeland/native place/CL:個|个[ge4]/
故障	/malfunction/breakdown/defect/shortcoming/fault/failure/impediment/error/bug (in software)/
雇佣	/to employ/to hire/
拐杖	/crutches/crutch/walking stick/
关怀	/care/solicitude/to show care for/concerned about/attentive to/
关照	/to take care/to keep an eye on/to look after/to tell/to remind/
官方	/government/official (approved or issued by an authority)/
观光	/to tour/sightseeing/tourism/
管辖	/to administer/to have jurisdiction (over)/
罐	/variant of 罐[guan4]/
贯彻	/to implement/to put into practice/to carry out/
灌溉	/to irrigate/
惯例	/convention/usual practice/
光彩	/luster/splendor/radiance/brilliance/
光辉	/radiance/glory/brilliant/magnificent/
光芒	/rays of light/brilliant rays/radiance/
光荣	/honor and glory/glorious/
广阔	/wide/vast/
规范	/norm/standard/specification/regulation/rule/within the rules/to fix rules/to regulate/to specify/
规格	/standard/norm/specification/
规划	/to draw up a plan; to map out a program/a plan; a program/
规章	/rule; regulation/
归根到底	/after all/in the final analysis/ultimately/
归还	/to return sth/to revert/
轨道	/track (for trains etc)/orbit (of a satellite)/(fig.) a person's established path in life/desired trajectory (of a business or other endeavor)/(audio engineering) track/(quantum mechanics) orbital/
跪	/to kneel/
贵族	/lord/nobility/nobleman/noblewoman/aristocrat/aristocracy/
棍棒	/club; staff; stick/
国防	/national defense/
国务院	/State Council (PRC)/State Department (USA)/
果断	/firm/decisive/
过度	/excessive/over-/excess/going too far/extravagant/intemperate/overdue/
过渡	/to cross over (by ferry)/transition/interim/caretaker (administration)/
过奖	/to overpraise/to flatter/
过滤	/to filter/filter/
过失	/error/fault/(law) negligence/delinquency/
过问	/to show an interest in/to get involved with/
过瘾	/to satisfy a craving/to get a kick out of sth/gratifying/immensely enjoyable/satisfying/fulfilling/
过于	/excessively; too/
嗨	/oh alas/hey!/hi! (loanword)/a high (natural or drug-induced) (loanword)/
海拔	/height above sea level/elevation/
海滨	/shore/seaside/
含糊	/ambiguous/vague/careless/perfunctory/
含义	/meaning (implicit in a phrase)/implied meaning/hidden meaning/hint/connotation/
寒暄	/to exchange conventional greetings; to exchange pleasantries/
罕见	/rare/rarely seen/
捍卫	/to defend/to uphold/to safeguard/
航空	/aviation/
航天	/space flight/
航行	/to sail/to fly/to navigate/
行列	/formation/array/(fig.) ranks (as in "join the ranks of ...")/
豪迈	/bold/open-minded/heroic/
毫米	/millimeter/
毫无	/not in the least/to completely lack/
号召	/to call/to appeal/
耗费	/to waste/to spend/to consume/to squander/
呵	/expel breath/my goodness/
和蔼	/kindly/nice/amiable/
和解	/to settle (a dispute out of court)/to reconcile/settlement/conciliation/to become reconciled/
和睦	/peaceful relations/harmonious/
和气	/friendly/polite/amiable/
和谐	/harmonious/harmony/(euphemism) to censor/
合并	/to merge/to annex/
合成	/to compose/to constitute/compound/synthesis/mixture/synthetic/
合伙	/to act jointly/to form a partnership/
合算	/worthwhile/to be a good deal/to be a bargain/to reckon up/to calculate/
嘿	/hey/
痕迹	/vestige/mark/trace/
狠心	/callous; heartless/to resolve (to do sth)/firm resolve (as in 下狠心[xia4 hen3 xin1])/
恨不得	/wishing one could do sth; to hate to be unable; itching to do sth/
哼	/to groan/to snort/to hum/to croon/humph!/
横	/harsh and unreasonable/unexpected/
哄	/tumult/uproar/commotion/disturbance/
烘	/to bake/to heat by fire/to set off by contrast/
轰动	/to cause a sensation/to create a stir in (a place)/commotion/controversy/
宏观	/macro-/macroscopic/holistic/
宏伟	/grand/imposing/magnificent/
洪水	/deluge; flood/
喉咙	/the throat/
吼	/to roar/to howl/to shriek/roar or howl of an animal/bellow of rage/
后代	/descendant; progeny/posterity; later ages; later generations/
后顾之忧	/fears of trouble in the rear (idiom); family worries (obstructing freedom of action)/worries about the future consequences/often in negative expressions, meaning "no worries about anything"/
后勤	/logistics/
候选	/candidate (attributive)/
忽略	/to neglect; to overlook; to ignore/
呼唤	/to call out (a name etc)/to shout/
呼啸	/to whistle; to scream; to whiz/
呼吁	/to call on (sb to do sth)/to appeal (to)/an appeal/
胡乱	/careless/reckless/casually/absent-mindedly/at will/at random/any old how/
胡须	/beard/CL:根[gen1],綹|绺[liu3]/
湖泊	/lake/
花瓣	/petal/CL:片[pian4]/
花蕾	/bud/flower bud/
华丽	/gorgeous/
华侨	/overseas Chinese/(in a restricted sense) Chinese emigrant who still retains Chinese nationality/CL:個|个[ge4],位[wei4],名[ming2]/
画蛇添足	/lit. draw legs on a snake (idiom); fig. to ruin the effect by adding sth superfluous/to overdo it/
化肥	/fertilizer/
化石	/fossil/
化验	/chemical examination/to do a lab test/
化妆	/to put on makeup/
划分	/to divide up/to partition/to differentiate/
话筒	/microphone/(telephone) receiver; handset/megaphone/(fig.) mouthpiece; spokesperson/
欢乐	/gaiety/gladness/glee/merriment/pleasure/happy/joyous/gay/
还原	/to restore to the original state/to reconstruct (an event)/reduction (chemistry)/
环节	/(zoology) segment (of the body of a worm, centipede etc)/(fig.) a part of an integrated whole: aspect (of a project), element (of a policy), sector (of the economy), stage (of a process) etc/
缓和	/to ease (tension)/to alleviate/to moderate/to allay/to make more mild/
患者	/patient; sufferer/
荒凉	/desolate/
荒谬	/absurd/ridiculous/
荒唐	/beyond belief/preposterous/absurd/intemperate/dissipated/
黄昏	/dusk/evening/nightfall/
皇帝	/emperor/CL:個|个[ge4]/
皇后	/empress/imperial consort/
晃	/to sway/to shake/to wander about/
恍然大悟	/to suddenly realize; to suddenly see the light/
挥霍	/to squander money/extravagant/prodigal/free and easy/agile/
辉煌	/splendid/glorious/
回报	/(in) return/reciprocation/payback/retaliation/to report back/to reciprocate/
回避	/to shun/to avoid (sb)/to skirt/to evade (an issue)/to step back/to withdraw/to recuse (a judge etc)/
回顾	/to look back/to review/
回收	/to recycle/to reclaim/to retrieve/to recover/to recall (a defective product)/
悔恨	/remorse/repentance/
毁灭	/to perish/to ruin/to destroy/
会晤	/to meet/meeting/conference/
汇报	/to report/to give an account of/report/
贿赂	/to bribe/a bribe/
昏迷	/to lose consciousness/to be in a coma/stupor/coma/stunned/disoriented/
荤	/strong-smelling vegetable (garlic etc)/non-vegetarian food (meat, fish etc)/vulgar/obscene/
浑身	/all over/from head to foot/
混合	/to mix; to blend/hybrid; composite/
混乱	/confusion/chaos/disorder/
混淆	/to obscure/to confuse/to mix up/to blur/to mislead/
混浊	/turbid/muddy/dirty/
活该	/(coll.) serve sb right/deservedly/ought/should/
活力	/energy/vitality/vigor/vital force/
火箭	/rocket/CL:枚[mei2]/
火焰	/blaze/flame/
火药	/gunpowder/
货币	/currency/monetary/money/
基地	/base (of operations)/industrial or military base/al-Qaeda/
基金	/fund/
基因	/gene (loanword)/
机动	/locomotive/motorized/power-driven/adaptable/flexible (use, treatment, timing etc)/
机构	/mechanism/structure/organization/agency/institution/CL:所[suo3]/
机灵	/clever/quick-witted/
机密	/secret/classified (information)/
机械	/machine/machinery/mechanical/(old) cunning/scheming/
机遇	/opportunity/favorable circumstance/stroke of luck/
机智	/quick-witted/resourceful/
激发	/to arouse/to stimulate/(physics) to excite/
激励	/to encourage/to urge/motivation/incentive/
激情	/passion/fervor/enthusiasm/strong emotion/
饥饿	/hunger/starvation/famine/
讥笑	/to sneer/
极端	/extreme/
极限	/limit/extreme boundary/
即便	/even if/even though/right away/immediately/
即将	/on the eve of/to be about to/to be on the verge of/
级别	/(military) rank/level/grade/
疾病	/disease; sickness; ailment/
嫉妒	/to be jealous of; to envy/
及早	/at the earliest possible time; as soon as possible/
急功近利	/seeking instant benefit (idiom); shortsighted vision, looking only for fast return/
急剧	/rapid; sudden/
急切	/eager/impatient/
急于求成	/anxious for quick results (idiom); to demand instant success/impatient for result/impetuous/
急躁	/irritable; irascible/impetuous/
籍贯	/one's native place/place of ancestry/registered birthplace/
集团	/group/bloc/corporation/conglomerate/
吉祥	/lucky/auspicious/propitious/
给予	/(literary) to give; to accord; to render/
寄托	/to entrust (to sb)/to place (one's hope, energy etc) in/a thing in which one invests (one's hope, energy etc)/
继承	/to inherit/to succeed to (the throne etc)/to carry on (a tradition etc)/
记性	/memory (ability to retain information)/
记载	/to write down/to record/written account/
季度	/quarter of a year/season (sports)/
季军	/third in a race/bronze medalist/
计较	/to bother about/to haggle/to bicker/to argue/plan/stratagem/
忌讳	/taboo/to avoid as taboo/to abstain from/
寂静	/quiet/
纪要	/minutes/written summary of a meeting/
技巧	/skill/technique/
迹象	/sign; indication; mark; indicator/
家常	/the daily life of a family/
家伙	/household dish, implement or furniture/domestic animal/(coll.) guy/chap/weapon/
家属	/family member/(family) dependent/
家喻户晓	/understood by everyone (idiom); well known/a household name/
加工	/to process/processing/working (of machinery)/
加剧	/to intensify/
佳肴	/fine food/delicacies/delicious food/
夹杂	/to mix together (disparate substances)/to mingle/a mix/to be tangled up with/
煎	/to pan fry/to sauté/
坚定	/firm/steady/staunch/resolute/
坚固	/firm/firmly/hard/stable/
坚韧	/tough and durable/tenacious/
坚实	/firm and substantial/solid/
坚硬	/hard/solid/
监督	/to control/to supervise/to inspect/
监视	/to monitor/to keep a close watch over/surveillance/
监狱	/prison/
尖端	/sharp pointed end/the tip/the cusp/tip-top/most advanced and sophisticated/highest peak/the best/
尖锐	/sharp/intense/penetrating/pointed/acute (illness)/
艰难	/difficult/hard/challenging/
拣	/to choose/to pick/to sort out/to pick up/
剪彩	/to cut the ribbon (at a launching or opening ceremony)/
检讨	/to examine or inspect/self-criticism/review/
检验	/to inspect/to examine/to test/
简化	/to simplify/
简陋	/simple and crude/
简体字	/simplified Chinese character, as opposed to traditional Chinese character 繁體字|繁体字[fan2 ti3 zi4]/
简要	/concise/brief/
溅	/to splash/
鉴别	/to differentiate; to distinguish/
鉴定	/to appraise/to identify/to evaluate/
鉴于	/in view of/seeing that/considering/whereas/
间谍	/spy/
间隔	/gap/interval/compartment/to divide/to separate/to leave a gap of (two weeks, three meters etc)/
间接	/indirect/
见多识广	/experienced and knowledgeable (idiom)/
见解	/opinion/view/understanding/
见闻	/what one has seen and heard/knowledge/one's experience/
见义勇为	/to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth/acting heroically in a just cause/
健全	/robust/sound/
践踏	/to trample/
舰艇	/warship/naval vessel/
剑	/variant of 劍|剑[jian4]/
将近	/almost/nearly/close to/
将军	/general/high-ranking military officer/to check or checkmate/fig. to embarrass/to challenge/to put sb on the spot/
将就	/to accept (a bit reluctantly)/to put up with/
僵硬	/stiff; rigid/
桨	/oar; paddle/CL:隻|只[zhi1]/
奖励	/to reward/reward (as encouragement)/
奖赏	/reward; prize; award/
降临	/to descend/to arrive/to come/
交叉	/to cross/to intersect/to overlap/
交代	/to transfer (duties to sb else)/to give instructions; to tell (sb to do sth)/to explain; to give an account; to brief/to confess; to account for oneself/(jocular) to come to a bad end/
交涉	/to negotiate (with)/to have dealings (with)/
交易	/to deal; to trade; to transact/transaction; deal/CL:筆|笔[bi3]/
焦点	/focal point; focus (lit. and fig.)/
焦急	/anxiety/anxious/
娇气	/delicate/squeamish/finicky/
角落	/nook; corner/
搅拌	/to stir/to agitate/
缴纳	/to pay (taxes etc)/
侥幸	/luckily/by a fluke/
教养	/to educate; to bring up; to nurture/upbringing; breeding; culture/
较量	/to pit oneself against sb/to compete with sb/contest/battle/to haggle/to quibble/
皆	/all/each and every/in all cases/
接连	/on end/in a row/in succession/
阶层	/social class/
揭露	/to expose/to unmask/to ferret out/to disclose/disclosure/
节奏	/rhythm/tempo/musical pulse/cadence/beat/
节制	/to control/to restrict/to moderate/to temper/moderation/sobriety/to administer/
杰出	/outstanding/distinguished/remarkable/prominent/illustrious/
结晶	/to crystallize/crystallization/crystal/crystalline/(fig.) the fruit (of labor etc)/
结局	/conclusion/ending/
结算	/to settle a bill; to close an account/
竭尽全力	/to spare no effort (idiom); to do one's utmost/
截至	/up to (a time)/by (a time)/
截止	/to close/to stop/to put a stop to sth/cut-off point/stopping point/deadline/
解除	/to remove/to sack/to get rid of/to relieve (sb of their duties)/to free/to lift (an embargo)/to rescind (an agreement)/
解放	/to liberate/to emancipate/liberation/refers to the Communists' victory over the Nationalists in 1949/CL:次[ci4]/
解雇	/to fire/to sack/to dismiss/to terminate employment/
解剖	/to dissect (an animal)/to analyze/anatomy/
解散	/to dissolve/to disband/
解体	/to break up into components/to disintegrate/to collapse/to crumble/
借鉴	/to draw on (others' experience)/to learn from (how others do things)/lesson to be learned (by observing others)/
借助	/to draw support from/with the help of/
戒备	/to take precautions/to guard against (emergency)/
界限	/boundary/
津津有味	/with keen interest (idiom)/with great pleasure/with gusto/eagerly/
金融	/banking/finance/financial/
紧迫	/pressing/urgent/
锦上添花	/lit. add flowers to brocade (idiom)/fig. to give sth additional splendor/to provide the crowning touch/(derog.) to benefit sb who is already well off/
进而	/and then (what follows next)/
进攻	/to attack/to assault/to go on the offensive/attack/assault/offense (sports)/
进化	/evolution/CL:個|个[ge4]/
进展	/to make headway; to make progress/
近来	/recently/lately/
浸泡	/to steep/to soak/to immerse/
晋升	/to promote to a higher position/
茎	/stalk/stem/CL:條|条[tiao2]/
精打细算	/meticulous planning and careful accounting (idiom)/
精华	/best feature/most important part of an object/quintessence/essence/soul/
精简	/to simplify/to reduce/
精密	/accuracy/exact/precise/refined/
精确	/accurate; precise/
精通	/to be proficient in/to master (a subject)/
精心	/with utmost care/fine/meticulous/detailed/
精益求精	/(idiom) to constantly seek to improve; to keep perfecting/
精致	/delicate; fine; exquisite; refined/
经费	/funds/expenditure/CL:筆|笔[bi3]/
经纬	/warp and woof/longitude and latitude/main points/
惊动	/to alarm/to startle/to disturb/
惊奇	/to be amazed/to be surprised/to wonder/
惊讶	/amazed/astonished/to surprise/amazing/astonishment/awe/
兢兢业业	/(idiom) conscientious/assiduous/
井	/a well/CL:口[kou3]/neat/orderly/
警告	/to warn/to admonish/
警惕	/to be on the alert/vigilant/alert/on guard/to warn/
颈椎	/cervical vertebra/the seven cervical vertebrae in the neck of humans and most mammals/
敬礼	/to salute/salute/
敬业	/dedicated to one's work/
境界	/boundary/state/realm/
竞赛	/to compete; to race/contest; competition; match; race/
竞选	/to take part in an election/to run for office/
镜头	/camera lens/camera shot (in a movie etc)/scene/
纠纷	/dispute/
纠正	/to correct/to make right/
酒精	/alcohol/ethanol CH3CH2OH/ethyl alcohol/also written 乙醇/grain alcohol/
救济	/emergency relief/to help the needy with cash or goods/
就近	/nearby/in a close neighborhood/
就业	/to get a job/employment/
就职	/to take office; to assume a post/
鞠躬	/to bow/(literary) to bend down/
拘留	/to detain (a prisoner)/to keep sb in custody/
拘束	/to restrict/to restrain/constrained/awkward/ill at ease/uncomfortable/reticent/
居民	/resident; inhabitant/
居住	/to reside/to dwell/to live in a place/resident in/
局部	/part/local/
局面	/aspect/phase/situation/
局势	/situation/state (of affairs)/
局限	/to limit/to confine/to restrict sth within set boundaries/
举动	/act/action/activity/move/movement/
举世瞩目	/to receive worldwide attention/
举足轻重	/to play a critical role (idiom)/influential/
咀嚼	/to chew/to think over/
沮丧	/dispirited/dejected/dismayed/
剧本	/script for play, opera, movie etc/screenplay/scenario/
剧烈	/violent; acute; severe; fierce/
聚精会神	/to concentrate one's attention (idiom)/
据悉	/according to reports/it is reported (that)/
卷	/to roll up/to sweep up; to carry along/a roll/classifier for rolls, spools etc/
决策	/strategic decision/decision-making/policy decision/to determine policy/
觉悟	/to come to understand/to realize/consciousness/awareness/Buddhist enlightenment (Sanskrit: cittotpāda)/
觉醒	/to awaken/to come to realize/awakened to the truth/the truth dawns upon one/scales fall from the eyes/to become aware/
绝望	/to despair/to give up all hope/desperate/desperation/
倔强	/stubborn; obstinate; unbending/
军队	/armed forces; troops/CL:支[zhi1],個|个[ge4]/
君子	/nobleman/person of noble character/
卡通	/cartoon (loanword)/
开采	/to extract (ore or other resource from a mine)/to exploit/to mine/
开除	/to expel (a member of an organization)/to fire (an employee)/
开阔	/wide/open (spaces)/to open up/
开朗	/spacious and well-lit/open and clear/(of character) optimistic/cheerful/carefree/
开明	/enlightened/open-minded/enlightenment/
开辟	/to open up/to set up/to establish/
开拓	/to break new ground (for agriculture)/to open up (a new seam)/to develop (border regions)/fig. to open up (new horizons)/
开展	/to launch/to develop/to unfold/(of an exhibition etc) to open/
开支	/expenditures; expenses (CL:筆|笔[bi3], 項|项[xiang4])/to spend money/(coll.) to pay wages/
刊登	/to carry a story/to publish (in a newspaper or magazine)/
刊物	/publication/
勘探	/to explore/to survey/to prospect (for oil etc)/prospecting/
砍伐	/to hew/to cut down/
侃侃而谈	/to speak frankly with assurance/
看待	/to look upon; to regard/
慷慨	/vehement; fervent/generous; magnanimous/
扛	/old variant of 扛[gang1]/
抗议	/to protest/protest/
考察	/to inspect/to observe and study/on-the-spot investigation/
考古	/archaeology/
考核	/to examine/to check up on/to assess/to review/appraisal/review/evaluation/
考验	/to test/to put to the test/trial/ordeal/
靠拢	/to draw close to/
磕	/variant of 嗑[ke4]/
科目	/academic subject/field of study/
渴望	/to thirst for/to long for/
可观	/considerable/impressive/significant/
可口	/tasty; to taste good/
可恶	/repulsive/vile/hateful/abominable/
可行	/feasible/
刻不容缓	/to brook no delay/to demand immediate action/
课题	/task/problem/issue/
克制	/to restrain/to control/restraint/self-control/
客户	/client/customer/
啃	/to gnaw/to nibble/to bite/
恳切	/earnest/sincere/
坑	/variant of 坑[keng1]/
空洞	/cavity/empty/vacuous/
空前绝后	/unprecedented and never to be duplicated/the first and the last/unmatched/unique/
空想	/daydream/fantasy/to fantasize/
空虚	/hollow/emptiness/meaningless/
孔	/hole/CL:個|个[ge4]/classifier for cave dwellings/
恐怖	/terrible/frightful/frightening/terror/terrorist/
恐吓	/to threaten/to menace/
恐惧	/to be frightened/fear/dread/
空白	/blank space/
空隙	/crack/gap between two objects/gap in time between two events/
口气	/tone of voice/the way one speaks/manner of expression/tone/
口腔	/oral cavity/
口头	/oral/verbal/
口音	/voice/accent/
扣	/button/
哭泣	/to weep/
枯燥	/dry and dull; uninteresting; tedious/
枯萎	/to wilt/to wither/wilted/withered/drained/enervated/exhausted/
苦涩	/bitter and astringent/pained/agonized/
苦尽甘来	/bitterness finishes, sweetness begins (idiom); the hard times are over, the good times just beginning/
挎	/to carry (esp. slung over the arm, shoulder or side)/
跨	/to step across/to stride over/to straddle/to span/
快活	/happy/cheerful/
宽敞	/spacious/wide/
宽容	/lenient/tolerant/indulgent/charitable/to forgive/
款待	/to entertain/to be hospitable to/
款式	/elegant/elegance/good taste/
筐	/basket/CL:隻|只[zhi1]/
旷课	/to play truant/to cut classes/
框架	/(construction) frame/(fig.) framework/
况且	/moreover/besides/in addition/furthermore/
矿产	/minerals/
亏待	/to treat sb unfairly/
亏损	/deficit/(financial) loss/
捆绑	/to bind/
扩充	/to expand/
扩散	/to spread; to proliferate; to diffuse/
扩张	/expansion/dilation/to expand (e.g. one's power or influence)/to broaden/
喇叭	/horn (automobile etc)/loudspeaker/brass wind instrument/trumpet/suona 鎖吶|锁呐[suo3 na4]/
蜡烛	/candle/CL:根[gen1],支[zhi1]/
啦	/sentence-final particle, contraction of 了啊, indicating exclamation/particle placed after each item in a list of examples/
来历	/history/antecedents/origin/
来源	/source (of information etc)/origin/
栏目	/regular column or segment (in a publication or broadcast program)/program (TV or radio)/
懒惰	/idle/lazy/
狼狈	/in a difficult situation/to cut a sorry figure/scoundrel! (derog.)/
狼吞虎咽	/to wolf down one's food (idiom); to devour ravenously/to gorge oneself/
捞	/to fish up/to dredge up/
唠叨	/to prattle/to chatter away/to nag/garrulous/nagging/
牢固	/firm/secure/
牢骚	/discontent/complaint/to complain/
乐趣	/delight; pleasure; joy/
乐意	/to be willing to do sth/to be ready to do sth/to be happy to do sth/content/satisfied/
雷达	/radar (loanword)/
类似	/similar; analogous/
冷酷	/unfeeling; callous/
冷却	/to cool (lit. and fig.)/
冷落	/desolate/unfrequented/to treat sb coldly/to snub/to cold shoulder/
愣	/to look distracted/to stare blankly/distracted/blank/(coll.) unexpectedly/rash/rashly/
黎明	/dawn; daybreak/
里程碑	/milestone/
礼节	/etiquette/
礼尚往来	/lit. proper behavior is based on reciprocity (idiom)/fig. to return politeness for politeness/
理睬	/to heed/to pay attention to/
理所当然	/as it should be by rights (idiom); proper and to be expected as a matter of course/inevitable and right/
理直气壮	/in the right and self-confident (idiom); bold and confident with justice on one's side/to have the courage of one's convictions/just and forceful/
理智	/reason/intellect/rationality/rational/
粒	/grain/granule/classifier for small round things (peas, bullets, peanuts, pills, grains etc)/
立场	/position/standpoint/CL:個|个[ge4]/
立方	/cube (math.)/abbr. for 立方體|立方体[li4 fang1 ti3]/abbr. for 立方米[li4 fang1 mi3]/
立交桥	/overpass/flyover/
立体	/three-dimensional/solid/stereoscopic/
立足	/to stand/to have a footing/to be established/to base oneself on/
历代	/successive generations/successive dynasties/past dynasties/
历来	/always/throughout (a period of time)/(of) all-time/
利害	/terrible/formidable/serious/devastating/tough/capable/sharp/severe/fierce/
力所能及	/as far as one's capabilities extend (idiom); to the best of one's ability/within one's powers/
力争	/to work hard for/to do all one can/to contend strongly/
力求	/to make every effort to/striving to do one's best/
例外	/exception/to be an exception/
连年	/successive years/over many years/
连锁	/to interlock/to be linked/chain (store etc)/
连同	/together with/along with/
联欢	/to have a get-together/celebration/party/
联络	/to get in touch with/to contact/to stay in contact (with)/liaison/(math.) connection/
联盟	/alliance/union/coalition/
联想	/to associate (cognitively)/to make an associative connection/mental association/word prediction and auto-complete functions of input method editing programs/
廉洁	/incorruptible; unbribable; honest/
良心	/conscience/
晾	/to dry in the air/(fig.) to cold-shoulder/
谅解	/to understand/to make allowances for/understanding/
辽阔	/vast; extensive/
列举	/a list/to list/to enumerate/
淋	/to filter/to strain/to drain/gonorrhea/(TCM) strangury/
临床	/clinical/
吝啬	/stingy; mean; miserly/
零星	/fragmentary/random/bits and pieces/sporadic/
凌晨	/very early in the morning/in the wee hours/
灵感	/inspiration/insight/a burst of creativity in scientific or artistic endeavor/
灵魂	/soul/spirit/
灵敏	/smart/clever/sensitive/keen/quick/sharp/
伶俐	/clever; witty; intelligent/
领会	/to understand/to comprehend/to grasp/
领事馆	/consulate/
领土	/territory/
领悟	/to understand/to comprehend/
领先	/to lead/to be in front/
领袖	/leader/
溜	/used in 冰溜[bing1 liu4]/
留恋	/reluctant to leave/to hate to have to go/to recall fondly/
